695 481 321
72 1 19 19
72 2 19 19
72 3 19 19
73 3 19 19
74 3 19 19
75 3 19 19
76 3 19 19
74 4 19 19
75 4 19 19
71 5 19 19
75 5 19 19
76 5 19 19
77 5 19 19
78 5 19 19
79 5 19 19
80 5 19 19
69 6 19 19
70 6 19 19
71 6 19 19
72 6 19 19
73 6 19 19
74 6 19 19
75 6 19 19
77 6 19 19
78 6 19 19
79 6 19 19
81 6 19 19
82 6 19 19
83 6 19 19
84 6 19 19
86 6 19 19
87 6 19 19
90 6 19 19
91 6 19 19
92 6 19 19
93 6 19 19
94 6 19 19
95 6 19 19
69 7 19 19
70 7 19 19
72 7 19 19
73 7 19 19
74 7 19 19
75 7 19 19
77 7 19 19
78 7 19 19
80 7 19 19
81 7 19 19
82 7 19 19
83 7 19 19
84 7 19 19
86 7 19 19
87 7 19 19
88 7 19 19
89 7 19 19
90 7 19 19
91 7 19 19
92 7 19 19
93 7 19 19
94 7 19 19
95 7 19 19
64 8 19 19
65 8 19 19
66 8 19 19
67 8 19 19
68 8 19 19
69 8 19 19
70 8 19 19
71 8 19 19
78 8 19 19
79 8 19 19
80 8 19 19
81 8 19 19
82 8 19 19
83 8 19 19
87 8 19 19
89 8 19 19
91 8 19 19
57 9 19 19
58 9 19 19
62 9 19 19
63 9 19 19
64 9 19 19
65 9 19 19
66 9 19 19
67 9 19 19
68 9 19 19
69 9 19 19
70 9 19 19
71 9 19 19
72 9 19 19
73 9 19 19
74 9 19 19
78 9 19 19
79 9 19 19
80 9 19 19
81 9 19 19
82 9 19 19
84 9 19 19
86 9 19 19
87 9 19 19
89 9 19 19
90 9 19 19
91 9 19 19
56 10 19 19
57 10 19 19
58 10 19 19
64 10 19 19
65 10 19 19
66 10 19 19
67 10 19 19
68 10 19 19
69 10 19 19
70 10 19 19
71 10 19 19
74 10 19 19
75 10 19 19
76 10 19 19
77 10 19 19
78 10 19 19
79 10 19 19
80 10 19 19
81 10 19 19
82 10 19 19
84 10 19 19
85 10 19 19
86 10 19 19
88 10 19 19
89 10 19 19
90 10 19 19
56 11 19 19
57 11 19 19
58 11 19 19
59 11 19 19
62 11 19 19
63 11 19 19
64 11 19 19
65 11 19 19
66 11 19 19
67 11 19 19
68 11 19 19
69 11 19 19
70 11 19 19
71 11 19 19
72 11 19 19
73 11 19 19
74 11 19 19
75 11 19 19
76 11 19 19
77 11 19 19
78 11 19 19
79 11 19 19
82 11 19 19
83 11 19 19
84 11 19 19
86 11 19 19
88 11 19 19
89 11 19 19
57 12 19 19
58 12 19 19
59 12 19 19
61 12 19 19
62 12 19 19
63 12 19 19
64 12 19 19
65 12 19 19
66 12 19 19
67 12 19 19
68 12 19 19
69 12 19 19
70 12 19 19
71 12 19 19
83 12 19 19
84 12 19 19
86 12 19 19
57 13 19 19
58 13 19 19
59 13 19 19
60 13 19 19
61 13 19 19
64 13 19 19
65 13 19 19
66 13 19 19
67 13 19 19
68 13 19 19
69 13 19 19
70 13 19 19
71 13 19 19
74 13 19 19
75 13 19 19
76 13 19 19
77 13 19 19
78 13 19 19
79 13 19 19
82 13 19 19
83 13 19 19
84 13 19 19
85 13 19 19
86 13 19 19
56 14 19 19
57 14 19 19
59 14 19 19
60 14 19 19
61 14 19 19
62 14 19 19
63 14 19 19
66 14 19 19
67 14 19 19
68 14 19 19
69 14 19 19
76 14 19 19
77 14 19 19
78 14 19 19
79 14 19 19
80 14 19 19
81 14 19 19
82 14 19 19
85 14 19 19
57 15 19 19
58 15 19 19
66 15 19 19
67 15 19 19
68 15 19 19
69 15 19 19
74 15 19 19
75 15 19 19
76 15 19 19
82 15 19 19
83 15 19 19
84 15 19 19
85 15 19 19
86 15 19 19
69 16 19 19
70 16 19 19
71 16 19 19
72 16 19 19
73 16 19 19
84 16 19 19
69 17 19 19
70 17 19 19
71 17 19 19
84 17 19 19
226 80 10 10
226 81 10 10
226 82 10 10
225 83 10 10
226 83 10 10
226 84 10 10
227 84 10 10
225 85 10 10
226 85 10 10
226 86 10 10
226 87 10 10
223 111 0 0
224 111 0 0
224 112 0 0
174 147 5 5
174 148 5 5
175 148 5 5
270 152 17 17
271 152 17 17
270 153 17 17
270 154 17 17
271 154 17 17
270 155 17 17
271 155 17 17
272 155 17 17
270 156 17 17
271 156 17 17
272 156 17 17
270 157 17 17
271 157 17 17
270 158 17 17
271 158 17 17
273 158 17 17
270 159 17 17
271 159 17 17
272 159 17 17
273 159 17 17
270 160 17 17
271 160 17 17
270 161 17 17
271 161 17 17
272 161 17 17
160 162 3 3
271 162 17 17
272 162 17 17
274 162 17 17
275 162 17 17
152 163 3 3
153 163 3 3
154 163 3 3
155 163 3 3
156 163 3 3
157 163 3 3
158 163 3 3
159 163 3 3
160 163 3 3
271 163 17 17
272 163 17 17
273 163 17 17
274 163 17 17
275 163 17 17
152 164 3 3
153 164 3 3
154 164 3 3
155 164 3 3
156 164 3 3
157 164 3 3
158 164 3 3
159 164 3 3
160 164 3 3
270 164 17 17
271 164 17 17
273 164 17 17
274 164 17 17
275 164 17 17
152 165 3 3
153 165 3 3
154 165 3 3
155 165 3 3
156 165 3 3
157 165 3 3
158 165 3 3
159 165 3 3
161 165 3 3
269 165 17 17
270 165 17 17
271 165 17 17
272 165 17 17
273 165 17 17
274 165 17 17
149 166 3 3
152 166 3 3
153 166 3 3
154 166 3 3
155 166 3 3
156 166 3 3
157 166 3 3
158 166 3 3
159 166 3 3
160 166 3 3
161 166 3 3
268 166 17 17
269 166 17 17
270 166 17 17
271 166 17 17
273 166 17 17
274 166 17 17
149 167 3 3
151 167 3 3
152 167 3 3
153 167 3 3
154 167 3 3
155 167 3 3
156 167 3 3
157 167 3 3
158 167 3 3
159 167 3 3
161 167 3 3
270 167 17 17
271 167 17 17
272 167 17 17
273 167 17 17
274 167 17 17
275 167 17 17
277 167 17 17
143 168 3 3
149 168 3 3
150 168 3 3
151 168 3 3
152 168 3 3
154 168 3 3
159 168 3 3
270 168 17 17
271 168 17 17
272 168 17 17
273 168 17 17
274 168 17 17
275 168 17 17
276 168 17 17
277 168 17 17
143 169 3 3
144 169 3 3
145 169 3 3
146 169 3 3
147 169 3 3
148 169 3 3
149 169 3 3
150 169 3 3
151 169 3 3
270 169 17 17
271 169 17 17
272 169 17 17
273 169 17 17
274 169 17 17
275 169 17 17
276 169 17 17
145 170 3 3
146 170 3 3
147 170 3 3
148 170 3 3
149 170 3 3
150 170 3 3
151 170 3 3
270 170 17 17
271 170 17 17
272 170 17 17
273 170 17 17
274 170 17 17
275 170 17 17
276 170 17 17
144 171 3 3
145 171 3 3
146 171 3 3
147 171 3 3
148 171 3 3
149 171 3 3
150 171 3 3
151 171 3 3
270 171 17 17
271 171 17 17
273 171 17 17
274 171 17 17
144 172 3 3
145 172 3 3
146 172 3 3
147 172 3 3
148 172 3 3
149 172 3 3
150 172 3 3
151 172 3 3
266 172 17 17
267 172 17 17
268 172 17 17
269 172 17 17
270 172 17 17
271 172 17 17
273 172 17 17
274 172 17 17
143 173 3 3
144 173 3 3
145 173 3 3
146 173 3 3
147 173 3 3
148 173 3 3
149 173 3 3
150 173 3 3
151 173 3 3
265 173 17 17
266 173 17 17
