883 481 321
480 0 31 31
480 1 31 31
84 2 24 24
85 2 24 24
479 2 31 31
480 2 31 31
480 3 31 31
419 4 46 46
420 4 46 46
423 4 46 46
480 4 31 31
416 5 46 46
419 5 46 46
420 5 46 46
423 5 46 46
480 5 31 31
415 6 46 46
416 6 46 46
419 6 46 46
420 6 46 46
423 6 46 46
480 6 31 31
415 7 46 46
416 7 46 46
419 7 46 46
420 7 46 46
423 7 46 46
480 7 31 31
413 8 46 46
414 8 46 46
415 8 46 46
416 8 46 46
417 8 46 46
418 8 46 46
419 8 46 46
420 8 46 46
421 8 46 46
422 8 46 46
423 8 46 46
480 8 31 31
412 9 46 46
413 9 46 46
414 9 46 46
415 9 46 46
416 9 46 46
417 9 46 46
418 9 46 46
419 9 46 46
420 9 46 46
421 9 46 46
422 9 46 46
423 9 46 46
480 9 31 31
411 10 46 46
412 10 46 46
413 10 46 46
414 10 46 46
416 10 46 46
417 10 46 46
418 10 46 46
419 10 46 46
480 10 31 31
411 11 46 46
413 11 46 46
414 11 46 46
416 11 46 46
417 11 46 46
418 11 46 46
479 11 31 31
480 11 31 31
411 12 46 46
413 12 46 46
414 12 46 46
416 12 46 46
417 12 46 46
418 12 46 46
480 12 31 31
251 13 12 12
252 13 12 12
253 13 12 12
409 13 46 46
411 13 46 46
413 13 46 46
415 13 46 46
416 13 46 46
417 13 46 46
418 13 46 46
419 13 46 46
422 13 46 46
423 13 46 46
480 13 31 31
408 14 46 46
409 14 46 46
410 14 46 46
411 14 46 46
412 14 46 46
413 14 46 46
414 14 46 46
415 14 46 46
416 14 46 46
417 14 46 46
418 14 46 46
419 14 46 46
420 14 46 46
421 14 46 46
422 14 46 46
423 14 46 46
424 14 46 46
480 14 31 31
17 15 40 40
18 15 40 40
409 15 46 46
410 15 46 46
411 15 46 46
412 15 46 46
416 15 46 46
417 15 46 46
418 15 46 46
419 15 46 46
420 15 46 46
421 15 46 46
424 15 46 46
480 15 31 31
17 16 40 40
410 16 46 46
411 16 46 46
417 16 46 46
418 16 46 46
420 16 46 46
421 16 46 46
422 16 46 46
423 16 46 46
480 16 31 31
17 17 40 40
416 17 46 46
417 17 46 46
418 17 46 46
419 17 46 46
420 17 46 46
480 17 31 31
370 18 8 8
371 18 8 8
417 18 46 46
418 18 46 46
480 18 31 31
371 19 8 8
416 19 46 46
417 19 46 46
418 19 46 46
419 19 46 46
420 19 46 46
421 19 46 46
422 19 46 46
423 19 46 46
480 19 31 31
417 20 46 46
418 20 46 46
422 20 46 46
479 20 31 31
480 20 31 31
422 21 46 46
480 21 31 31
480 22 31 31
480 23 31 31
480 24 31 31
480 25 31 31
479 26 31 31
480 26 31 31
480 27 31 31
480 28 31 31
480 29 31 31
297 30 38 38
480 30 31 31
296 31 38 38
297 31 38 38
480 31 31 31
296 32 38 38
480 32 31 31
480 33 31 31
480 34 31 31
479 35 31 31
480 35 31 31
479 36 31 31
480 36 31 31
480 37 31 31
480 38 31 31
480 39 31 31
46 40 16 16
47 40 16 16
480 40 31 31
480 41 31 31
480 42 31 31
480 43 31 31
480 44 31 31
480 45 31 31
479 46 31 31
480 46 31 31
480 47 31 31
480 48 31 31
362 49 37 37
480 49 31 31
361 50 37 37
362 50 37 37
480 50 31 31
480 51 31 31
480 52 31 31
480 53 31 31
480 54 31 31
480 55 31 31
480 56 31 31
205 57 23 23
480 57 31 31
203 58 23 23
204 58 23 23
205 58 23 23
480 58 31 31
202 59 23 23
203 59 23 23
204 59 23 23
205 59 23 23
206 59 23 23
480 59 31 31
201 60 23 23
202 60 23 23
480 60 31 31
200 61 23 23
201 61 23 23
480 61 31 31
480 62 31 31
480 63 31 31
480 64 31 31
480 65 31 31
480 66 31 31
480 67 31 31
12 68 33 33
480 68 31 31
12 69 33 33
480 69 31 31
283 70 15 15
480 70 31 31
283 71 15 15
284 71 15 15
480 71 31 31
480 72 31 31
480 73 31 31
480 74 31 31
480 75 31 31
480 76 31 31
479 77 31 31
480 77 31 31
290 78 28 28
480 78 31 31
290 79 28 28
480 79 31 31
480 80 31 31
480 81 31 31
480 82 31 31
480 83 31 31
480 84 31 31
480 85 31 31
480 86 31 31
480 87 31 31
480 88 31 31
480 89 31 31
480 90 31 31
480 91 31 31
480 92 31 31
480 93 31 31
480 94 31 31
241 95 43 43
242 95 43 43
480 95 31 31
480 96 31 31
480 97 31 31
480 98 31 31
480 99 31 31
480 100 31 31
480 101 31 31
480 102 31 31
480 103 31 31
480 104 31 31
66 105 48 48
67 105 48 48
480 105 31 31
65 106 48 48
66 106 48 48
69 106 48 48
480 106 31 31
62 107 48 48
63 107 48 48
64 107 48 48
65 107 48 48
66 107 48 48
67 107 48 48
68 107 48 48
69 107 48 48
70 107 48 48
71 107 48 48
479 107 31 31
480 107 31 31
63 108 48 48
65 108 48 48
66 108 48 48
70 108 48 48
480 108 31 31
62 109 48 48
63 109 48 48
65 109 48 48
220 109 3 3
479 109 31 31
480 109 31 31
61 110 48 48
62 110 48 48
65 110 48 48
66 110 48 48
67 110 48 48
219 110 3 3
220 110 3 3
479 110 31 31
480 110 31 31
61 111 48 48
62 111 48 48
480 111 31 31
61 112 48 48
62 112 48 48
480 112 31 31
479 113 31 31
480 113 31 31
480 114 31 31
480 115 31 31
479 116 31 31
480 116 31 31
480 117 31 31
480 118 31 31
480 119 31 31
479 120 31 31
480 120 31 31
480 121 31 31
480 122 31 31
480 123 31 31
480 124 31 31
480 125 31 31
480 126 31 31
480 127 31 31
480 128 31 31
480 129 31 31
480 130 31 31
480 131 31 31
255 132 4 4
479 132 31 31
480 132 31 31
255 133 4 4
480 133 31 31
480 134 31 31
480 135 31 31
480 136 31 31
480 137 31 31
480 138 31 31
480 139 31 31
480 140 31 31
480 141 31 31
480 142 31 31
480 143 31 31
480 144 31 31
480 145 31 31
480 146 31 31
480 147 31 31
480 148 31 31
480 149 31 31
480 150 31 31
480 151 31 31
480 152 31 31
480 153 31 31
480 154 31 31
394 155 14 14
480 155 31 31
250 156 18 18
394 156 14 14
480 156 31 31
250 157 18 18
480 157 31 31
480 158 31 31
480 159 31 31
178 160 22 22
179 160 22 22
480 160 31 31
178 161 22 22
179 161 22 22
480 161 31 31
179 162 22 22
180 162 22 22
181 162 22 22
479 162 31 31
480 162 31 31
181 163 22 22
480 163 31 31
480 164 31 31
479 165 31 31
480 165 31 31
480 166 31 31
480 167 31 31
480 168 31 31
480 169 31 31
480 170 31 31
480 171 31 31
443 172 7 7
