492 321 481
69 10 91 91
70 10 91 91
71 10 91 91
68 11 91 91
69 11 91 91
70 11 91 91
68 12 91 91
69 12 91 91
70 12 91 91
71 12 91 91
64 13 91 91
65 13 91 91
66 13 91 91
67 13 91 91
68 13 91 91
69 13 91 91
70 13 91 91
71 13 91 91
64 14 91 91
71 14 91 91
72 14 91 91
64 15 91 91
71 15 91 91
72 15 91 91
72 16 91 91
178 25 41 41
285 25 87 87
97 26 18 18
98 26 18 18
178 26 41 41
281 26 87 87
283 26 87 87
284 26 87 87
285 26 87 87
286 26 87 87
98 27 18 18
99 27 18 18
178 27 41 41
281 27 87 87
283 27 87 87
284 27 87 87
285 27 87 87
286 27 87 87
99 28 18 18
100 28 18 18
101 28 18 18
178 28 41 41
279 28 87 87
280 28 87 87
281 28 87 87
282 28 87 87
283 28 87 87
284 28 87 87
285 28 87 87
286 28 87 87
287 28 87 87
100 29 18 18
176 29 41 41
177 29 41 41
178 29 41 41
179 29 41 41
280 29 87 87
281 29 87 87
285 29 87 87
100 30 18 18
101 30 18 18
102 30 18 18
176 30 41 41
285 30 87 87
286 30 87 87
176 31 41 41
203 43 96 96
191 44 96 96
192 44 96 96
193 44 96 96
194 44 96 96
195 44 96 96
196 44 96 96
200 44 96 96
202 44 96 96
203 44 96 96
206 44 96 96
207 44 96 96
191 45 96 96
193 45 96 96
194 45 96 96
195 45 96 96
196 45 96 96
197 45 96 96
200 45 96 96
201 45 96 96
203 45 96 96
206 45 96 96
207 45 96 96
208 45 96 96
209 45 96 96
191 46 96 96
195 46 96 96
196 46 96 96
197 46 96 96
198 46 96 96
199 46 96 96
200 46 96 96
201 46 96 96
202 46 96 96
203 46 96 96
204 46 96 96
205 46 96 96
206 46 96 96
207 46 96 96
208 46 96 96
198 47 96 96
199 47 96 96
200 47 96 96
203 47 96 96
206 47 96 96
207 47 96 96
58 48 84 84
60 48 84 84
53 49 84 84
54 49 84 84
55 49 84 84
56 49 84 84
57 49 84 84
58 49 84 84
59 49 84 84
60 49 84 84
61 49 84 84
62 49 84 84
51 50 84 84
52 50 84 84
53 50 84 84
54 50 84 84
55 50 84 84
57 50 84 84
154 57 53 53
154 58 53 53
156 58 53 53
154 59 53 53
155 59 53 53
156 59 53 53
155 60 53 53
156 60 53 53
153 61 53 53
154 61 53 53
155 61 53 53
0 68 39 39
1 68 39 39
2 68 39 39
76 68 58 58
77 68 58 58
78 68 58 58
79 68 58 58
80 68 58 58
81 68 58 58
84 68 58 58
85 68 58 58
86 68 58 58
164 68 33 33
210 68 14 14
211 68 14 14
212 68 14 14
0 69 39 39
1 69 39 39
79 69 58 58
80 69 58 58
81 69 58 58
82 69 58 58
83 69 58 58
84 69 58 58
85 69 58 58
163 69 33 33
164 69 33 33
166 69 33 33
167 69 33 33
1 70 39 39
2 70 39 39
3 70 39 39
163 70 33 33
164 70 33 33
165 70 33 33
166 70 33 33
1 71 39 39
2 71 39 39
164 71 33 33
165 71 33 33
1 72 39 39
2 72 39 39
122 79 35 35
123 79 35 35
279 79 28 28
279 80 28 28
279 81 28 28
158 84 42 42
159 84 42 42
20 91 15 15
21 91 15 15
22 91 15 15
38 93 74 74
39 93 74 74
40 93 74 74
261 93 68 68
262 93 68 68
39 94 74 74
262 94 68 68
39 95 74 74
302 96 31 31
303 96 31 31
302 97 31 31
303 97 31 31
47 104 6 6
158 104 75 75
46 105 6 6
47 105 6 6
48 105 6 6
157 105 75 75
158 105 75 75
46 106 6 6
47 106 6 6
158 106 75 75
159 106 75 75
252 119 85 85
253 119 85 85
26 120 98 98
251 120 85 85
252 120 85 85
25 121 98 98
26 121 98 98
27 121 98 98
25 122 98 98
25 123 98 98
26 123 98 98
314 123 34 34
315 123 34 34
316 123 34 34
317 123 34 34
202 135 30 30
203 135 30 30
64 144 47 47
65 144 47 47
63 145 47 47
64 145 47 47
65 145 47 47
64 146 47 47
65 146 47 47
302 149 92 92
301 150 92 92
302 150 92 92
303 150 92 92
219 164 54 54
219 165 54 54
220 165 54 54
221 165 54 54
222 165 54 54
220 166 54 54
159 177 25 25
160 177 25 25
173 181 16 16
77 182 44 44
171 182 16 16
172 182 16 16
173 182 16 16
293 182 21 21
77 183 44 44
173 183 16 16
293 183 21 21
1 186 69 69
2 186 69 69
1 187 69 69
265 190 40 40
266 190 40 40
189 192 95 95
189 193 95 95
188 194 95 95
189 194 95 95
190 194 95 95
138 195 90 90
137 196 90 90
138 196 90 90
139 196 90 90
10 201 0 0
11 201 0 0
45 208 13 13
46 208 13 13
192 220 22 22
192 221 22 22
192 222 22 22
193 222 22 22
158 226 48 48
159 226 48 48
160 226 48 48
159 227 48 48
287 227 99 99
285 228 99 99
286 228 99 99
287 228 99 99
288 228 99 99
289 228 99 99
285 229 99 99
2 233 52 52
3 233 52 52
4 233 52 52
4 234 52 52
5 234 52 52
4 235 52 52
244 236 12 12
245 236 12 12
42 240 46 46
42 241 46 46
46 246 26 26
47 246 26 26
48 246 26 26
161 247 86 86
112 248 61 61
113 248 61 61
114 248 61 61
161 248 86 86
7 266 59 59
8 266 59 59
7 267 59 59
200 268 27 27
198 269 27 27
199 269 27 27
200 269 27 27
201 269 27 27
136 278 71 71
137 278 71 71
137 279 71 71
46 280 17 17
47 280 17 17
46 281 17 17
257 286 49 49
258 286 49 49
259 286 49 49
260 286 49 49
272 286 9 9
257 287 49 49
272 287 9 9
8 299 32 32
9 299 32 32
9 300 32 32
216 303 23 23
307 303 11 11
216 304 23 23
217 304 23 23
307 304 11 11
308 304 11 11
264 305 3 3
265 305 3 3
266 305 3 3
28 307 94 94
28 308 94 94
241 309 55 55
242 309 55 55
180 312 63 63
181 312 63 63
181 313 63 63
194 316 81 81
195 316 81 81
195 317 81 81
196 317 81 81
291 326 10 10
291 327 10 10
6 329 50 50
6 330 50 50
236 333 1 1
236 334 1 1
237 334 1 1
315 342 43 43
316 342 43 43
316 343 43 43
317 343 43 43
99 351 93 93
99 352 93 93
99 353 93 93
100 353 93 93
288 354 37 37
289 354 37 37
289 355 37 37
242 361 76 76
243 361 76 76
244 361 76 76
242 362 76 76
42 364 29 29
43 364 29 29
43 365 29 29
287 365 64 64
288 365 64 64
289 365 64 64
159 369 4 4
159 370 4 4
160 370 4 4
193 377 77 77
193 378 77 77
144 383 79 79
145 383 79 79
300 389 5 5
300 390 5 5
301 390 5 5
98 392 73 73
99 392 73 73
99 393 73 73
268 395 70 70
269 395 70 70
270 395 70 70
85 396 2 2
289 396 56 56
84 397 2 2
85 397 2 2
289 397 56 56
290 397 56 56
84 398 2 2
51 410 24 24
52 410 24 24
232 412 97 97
232 413 97 97
232 414 97 97
233 414 97 97
194 420 78 78
194 421 78 78
69 422 80 80
70 422 80 80
71 422 80 80
69 423 80 80
148 425 67 67
149 425 67 67
150 425 67 67
150 426 67 67
310 430 89 89
310 431 89 89
310 432 89 89
273 433 62 62
245 434 20 20
273 434 62 62
244 435 20 20
245 435 20 20
246 435 20 20
273 435 62 62
260 441 7 7
261 441 7 7
262 441 7 7
45 442 8 8
261 442 7 7
45 443 8 8
160 445 82 82
161 445 82 82
162 445 82 82
163 445 82 82
160 446 82 82
161 446 82 82
182 446 45 45
20 447 19 19
21 447 19 19
182 447 45 45
297 448 51 51
298 448 51 51
85 449 88 88
297 449 51 51
48 450 65 65
49 450 65 65
85 450 88 88
86 450 88 88
87 450 88 88
217 450 72 72
218 450 72 72
85 451 88 88
86 451 88 88
87 451 88 88
218 451 72 72
219 451 72 72
218 452 72 72
275 460 83 83
276 460 83 83
216 461 60 60
217 461 60 60
215 462 60 60
216 462 60 60
217 462 60 60
216 463 60 60
217 463 60 60
110 468 66 66
111 468 66 66
179 468 57 57
111 469 66 66
130 469 36 36
131 469 36 36
179 469 57 57
111 470 66 66
179 470 57 57
8 479 38 38
9 479 38 38
10 479 38 38
