3471 481 321
216 0 118 118
217 0 118 118
220 0 118 118
221 0 118 118
216 1 118 118
217 1 118 118
218 1 118 118
219 1 118 118
220 1 118 118
221 1 118 118
342 35 95 95
341 36 95 95
342 36 95 95
339 37 95 95
340 37 95 95
341 37 95 95
342 37 95 95
343 37 95 95
338 38 95 95
339 38 95 95
341 38 95 95
342 38 95 95
343 38 95 95
330 79 105 105
324 80 74 74
325 80 74 74
326 80 74 74
330 80 105 105
323 81 74 74
324 81 74 74
330 81 105 105
323 82 74 74
324 82 74 74
330 82 105 105
331 82 105 105
349 82 3 3
350 82 3 3
323 83 74 74
330 83 105 105
331 83 105 105
347 83 3 3
348 83 3 3
349 83 3 3
330 84 105 105
331 84 105 105
331 85 105 105
332 85 105 105
284 87 62 62
285 87 62 62
284 88 62 62
351 88 83 83
353 88 83 83
354 88 83 83
284 89 62 62
351 89 83 83
352 89 83 83
353 89 83 83
352 90 83 83
335 97 86 86
336 97 86 86
337 97 86 86
338 97 86 86
290 98 27 27
336 98 86 86
338 98 86 86
339 98 86 86
289 99 27 27
290 99 27 27
290 100 27 27
291 100 27 27
290 101 27 27
291 101 27 27
298 101 59 59
337 101 76 76
338 101 76 76
339 101 76 76
340 101 76 76
298 102 59 59
299 102 59 59
337 102 76 76
340 102 76 76
341 102 76 76
298 103 59 59
299 103 59 59
341 103 76 76
298 104 59 59
299 104 59 59
180 105 44 44
179 106 44 44
180 106 44 44
179 107 44 44
180 107 44 44
180 108 44 44
244 115 23 23
245 115 23 23
246 115 23 23
245 116 23 23
246 116 23 23
244 117 23 23
245 117 23 23
244 118 23 23
150 124 24 24
150 125 24 24
150 126 24 24
151 126 24 24
152 126 24 24
152 127 24 24
153 127 24 24
250 127 107 107
251 127 107 107
252 127 107 107
253 127 107 107
11 128 34 34
12 128 34 34
97 128 88 88
251 128 107 107
253 128 107 107
12 129 34 34
13 129 34 34
14 129 34 34
93 129 88 88
94 129 88 88
95 129 88 88
96 129 88 88
97 129 88 88
162 129 104 104
163 129 104 104
164 129 104 104
165 129 104 104
92 130 88 88
93 130 88 88
163 130 104 104
164 130 104 104
165 130 104 104
88 131 88 88
89 131 88 88
90 131 88 88
91 131 88 88
92 131 88 88
136 132 2 2
135 133 2 2
136 133 2 2
137 133 2 2
36 134 87 87
37 134 87 87
38 134 87 87
137 134 2 2
197 140 149 149
190 141 149 149
191 141 149 149
195 141 149 149
196 141 149 149
197 141 149 149
198 141 149 149
199 141 149 149
204 141 149 149
208 141 149 149
209 141 149 149
210 141 149 149
211 141 149 149
189 142 149 149
190 142 149 149
191 142 149 149
192 142 149 149
195 142 149 149
196 142 149 149
197 142 149 149
198 142 149 149
199 142 149 149
201 142 149 149
202 142 149 149
203 142 149 149
204 142 149 149
205 142 149 149
206 142 149 149
207 142 149 149
208 142 149 149
209 142 149 149
210 142 149 149
211 142 149 149
215 142 136 136
216 142 136 136
217 142 136 136
218 142 136 136
219 142 136 136
220 142 136 136
221 142 136 136
222 142 136 136
223 142 136 136
187 143 149 149
188 143 149 149
192 143 149 149
198 143 149 149
199 143 149 149
200 143 149 149
201 143 149 149
202 143 149 149
203 143 149 149
204 143 149 149
205 143 136 136
206 143 136 136
207 143 136 136
208 143 149 149
209 143 149 149
210 143 149 149
211 143 149 149
212 143 136 136
213 143 136 136
214 143 136 136
218 143 136 136
219 143 136 136
220 143 136 136
221 143 136 136
222 143 136 136
223 143 136 136
224 143 136 136
232 143 127 127
233 143 124 124
234 143 124 124
235 143 124 124
236 143 124 124
237 143 124 124
238 143 124 124
239 143 124 124
250 143 126 126
251 143 126 126
252 143 126 126
253 143 126 126
254 143 126 126
255 143 126 126
256 143 126 126
257 143 126 126
258 143 126 126
259 143 126 126
260 143 126 126
261 143 126 126
262 143 126 126
263 143 126 126
264 143 126 126
267 143 126 126
268 143 126 126
269 143 126 126
270 143 126 126
288 143 98 98
290 143 98 98
294 143 98 98
295 143 98 98
296 143 98 98
297 143 98 98
302 143 98 98
303 143 98 98
175 144 149 149
176 144 149 149
180 144 149 149
181 144 149 149
187 144 149 149
188 144 149 149
189 144 149 149
190 144 149 149
191 144 149 149
192 144 149 149
193 144 149 149
194 144 149 149
195 144 149 149
196 144 149 149
197 144 149 149
198 144 149 149
199 144 149 149
200 144 149 149
201 144 149 149
202 144 149 149
203 144 149 149
204 144 136 136
205 144 136 136
206 144 136 136
207 144 136 136
208 144 136 136
209 144 136 136
210 144 136 136
211 144 136 136
212 144 136 136
213 144 136 136
214 144 136 136
215 144 136 136
217 144 136 136
218 144 136 136
219 144 136 136
220 144 136 136
221 144 136 136
222 144 136 136
223 144 136 136
224 144 136 136
225 144 136 136
226 144 127 127
230 144 127 127
231 144 127 127
232 144 127 127
233 144 127 127
234 144 127 127
235 144 127 127
236 144 124 124
237 144 124 124
238 144 124 124
239 144 124 124
240 144 124 124
246 144 124 124
250 144 124 124
251 144 126 126
252 144 124 124
253 144 126 126
254 144 124 124
255 144 126 126
256 144 126 126
257 144 126 126
258 144 126 126
259 144 126 126
260 144 126 126
261 144 126 126
262 144 126 126
263 144 126 126
264 144 126 126
265 144 126 126
266 144 126 126
267 144 126 126
268 144 126 126
269 144 126 126
270 144 126 126
271 144 126 126
274 144 126 126
275 144 126 126
276 144 126 126
282 144 126 126
286 144 126 126
287 144 98 98
288 144 98 98
289 144 98 98
290 144 98 98
291 144 98 98
292 144 98 98
293 144 98 98
294 144 98 98
295 144 98 98
297 144 98 98
300 144 98 98
301 144 98 98
302 144 98 98
306 144 98 98
175 145 149 149
176 145 149 149
177 145 149 149
180 145 149 149
181 145 149 149
186 145 149 149
187 145 149 149
188 145 149 149
189 145 149 149
190 145 149 149
191 145 149 149
192 145 149 149
193 145 149 149
194 145 149 149
195 145 149 149
196 145 149 149
197 145 149 149
198 145 149 149
199 145 149 149
200 145 149 149
201 145 149 149
202 145 149 149
203 145 136 136
204 145 136 136
205 145 136 136
206 145 136 136
207 145 136 136
208 145 136 136
209 145 136 136
210 145 136 136
211 145 136 136
212 145 136 136
213 145 136 136
214 145 136 136
215 145 136 136
216 145 136 136
217 145 136 136
218 145 136 136
219 145 136 136
220 145 136 136
222 145 136 136
223 145 136 136
224 145 127 127
225 145 127 127
226 145 127 127
227 145 127 127
230 145 127 127
231 145 127 127
232 145 127 127
233 145 127 127
234 145 127 127
235 145 127 127
236 145 127 127
237 145 127 127
238 145 127 127
239 145 124 124
240 145 124 124
241 145 124 124
242 145 124 124
243 145 124 124
244 145 124 124
245 145 124 124
246 145 124 124
247 145 124 124
248 145 124 124
249 145 124 124
250 145 124 124
251 145 124 124
252 145 124 124
253 145 124 124
254 145 124 124
255 145 124 124
256 145 124 124
257 145 124 124
258 145 124 124
259 145 124 124
260 145 124 124
261 145 126 126
262 145 126 126
263 145 124 124
264 145 126 126
265 145 126 126
266 145 126 126
267 145 126 126
268 145 126 126
269 145 126 126
270 145 126 126
271 145 126 126
272 145 126 126
273 145 126 126
274 145 126 126
275 145 126 126
276 145 126 126
277 145 126 126
278 145 126 126
281 145 126 126
282 145 126 126
285 145 126 126
286 145 126 126
287 145 98 98
288 145 98 98
289 145 98 98
290 145 126 126
291 145 98 98
292 145 98 98
293 145 98 98
294 145 98 98
297 145 98 98
299 145 98 98
300 145 98 98
301 145 98 98
302 145 98 98
303 145 98 98
305 145 98 98
306 145 98 98
157 146 80 80
158 146 80 80
159 146 80 80
160 146 80 80
176 146 149 149
177 146 149 149
178 146 149 149
179 146 149 149
180 146 149 149
181 146 149 149
184 146 149 149
185 146 149 149
186 146 149 149
187 146 149 149
188 146 149 149
189 146 149 149
190 146 149 149
191 146 149 149
192 146 149 149
193 146 149 149
194 146 149 149
195 146 149 149
196 146 149 149
197 146 149 149
198 146 149 149
199 146 149 149
200 146 149 149
201 146 136 136
202 146 136 136
203 146 136 136
204 146 136 136
205 146 136 136
206 146 136 136
207 146 136 136
208 146 136 136
209 146 136 136
210 146 136 136
211 146 136 136
212 146 136 136
213 146 136 136
214 146 136 136
215 146 136 136
216 146 136 136
217 146 136 136
218 146 136 136
219 146 136 136
220 146 136 136
221 146 136 136
222 146 136 136
223 146 136 136
224 146 136 136
225 146 136 136
226 146 127 127
227 146 127 127
228 146 127 127
229 146 127 127
230 146 127 127
231 146 127 127
232 146 127 127
233 146 127 127
236 146 127 127
237 146 127 127
238 146 127 127
239 146 127 127
240 146 127 127
241 146 127 127
242 146 127 127
243 146 127 127
244 146 127 127
245 146 127 127
246 146 127 127
247 146 127 127
248 146 127 127
249 146 127 127
250 146 127 127
251 146 127 127
252 146 127 127
253 146 127 127
254 146 127 127
255 146 127 127
256 146 124 124
257 146 124 124
258 146 124 124
259 146 124 124
260 146 124 124
261 146 124 124
262 146 124 124
263 146 124 124
264 146 124 124
265 146 124 124
266 146 124 124
267 146 124 124
268 146 124 124
269 146 124 124
270 146 124 124
271 146 124 124
272 146 126 126
273 146 126 126
276 146 126 126
277 146 126 126
278 146 126 126
279 146 126 126
280 146 126 126
281 146 126 126
282 146 126 126
283 146 126 126
284 146 126 126
285 146 126 126
286 146 126 126
287 146 126 126
289 146 98 98
290 146 126 126
291 146 126 126
292 146 98 98
293 146 98 98
296 146 98 98
297 146 98 98
298 146 98 98
299 146 98 98
300 146 98 98
301 146 98 98
302 146 98 98
303 146 98 98
304 146 98 98
305 146 98 98
306 146 98 98
158 147 80 80
159 147 80 80
176 147 149 149
177 147 149 149
178 147 149 149
179 147 149 149
180 147 149 149
181 147 149 149
182 147 149 149
183 147 149 149
184 147 149 149
185 147 149 149
186 147 149 149
187 147 149 149
188 147 149 149
189 147 149 149
190 147 149 149
191 147 149 149
192 147 149 149
193 147 149 149
194 147 149 149
195 147 149 149
196 147 149 149
197 147 149 149
198 147 149 149
199 147 149 149
200 147 136 136
201 147 136 136
202 147 136 136
203 147 136 136
204 147 136 136
205 147 136 136
206 147 136 136
207 147 136 136
208 147 136 136
209 147 136 136
210 147 136 136
211 147 136 136
212 147 136 136
213 147 136 136
214 147 136 136
215 147 136 136
216 147 136 136
217 147 136 136
218 147 136 136
219 147 136 136
220 147 136 136
221 147 136 136
222 147 136 136
223 147 136 136
224 147 136 136
225 147 136 136
226 147 127 127
227 147 127 127
228 147 127 127
229 147 127 127
230 147 127 127
231 147 127 127
232 147 127 127
236 147 127 127
237 147 127 127
238 147 127 127
239 147 127 127
242 147 127 127
243 147 127 127
244 147 127 127
245 147 127 127
246 147 127 127
247 147 127 127
248 147 127 127
249 147 127 127
250 147 127 127
251 147 127 127
252 147 127 127
253 147 127 127
256 147 127 127
257 147 124 124
258 147 124 124
259 147 124 124
260 147 124 124
261 147 124 124
262 147 124 124
263 147 124 124
264 147 124 124
265 147 124 124
266 147 124 124
267 147 124 124
268 147 124 124
269 147 124 124
270 147 124 124
271 147 124 124
272 147 126 126
273 147 126 126
274 147 126 126
275 147 126 126
276 147 126 126
277 147 126 126
278 147 126 126
279 147 126 126
280 147 126 126
281 147 126 126
282 147 126 126
283 147 126 126
284 147 126 126
285 147 126 126
286 147 126 126
287 147 126 126
289 147 126 126
290 147 126 126
291 147 126 126
292 147 98 98
293 147 98 98
294 147 98 98
296 147 98 98
297 147 98 98
298 147 98 98
299 147 98 98
300 147 98 98
301 147 98 98
302 147 98 98
303 147 98 98
304 147 98 98
305 147 98 98
158 148 80 80
164 148 149 149
173 148 149 149
174 148 149 149
175 148 149 149
176 148 149 149
177 148 149 149
178 148 149 149
179 148 149 149
180 148 149 149
181 148 149 149
182 148 149 149
183 148 149 149
184 148 149 149
185 148 149 149
186 148 149 149
187 148 149 149
188 148 149 149
189 148 149 149
190 148 149 149
191 148 149 149
192 148 149 149
193 148 149 149
194 148 149 149
195 148 136 136
196 148 136 136
197 148 136 136
198 148 136 136
199 148 136 136
200 148 136 136
201 148 136 136
202 148 136 136
203 148 136 136
204 148 136 136
205 148 136 136
206 148 136 136
207 148 136 136
208 148 136 136
209 148 136 136
210 148 136 136
211 148 136 136
212 148 136 136
213 148 136 136
214 148 127 127
215 148 127 127
216 148 136 136
217 148 136 136
218 148 127 127
219 148 127 127
220 148 127 127
221 148 127 127
222 148 136 136
223 148 136 136
224 148 136 136
225 148 136 136
226 148 136 136
227 148 136 136
228 148 127 127
229 148 127 127
230 148 127 127
231 148 127 127
232 148 127 127
238 148 127 127
239 148 127 127
243 148 127 127
244 148 127 127
245 148 127 127
246 148 127 127
249 148 127 127
250 148 127 127
251 148 127 127
252 148 127 127
253 148 127 127
256 148 127 127
257 148 127 127
258 148 127 127
259 148 127 127
260 148 127 127
261 148 127 127
262 148 124 124
263 148 124 124
264 148 124 124
265 148 124 124
266 148 124 124
267 148 124 124
268 148 124 124
269 148 124 124
270 148 124 124
271 148 126 126
272 148 126 126
273 148 126 126
274 148 126 126
275 148 126 126
276 148 126 126
277 148 126 126
278 148 126 126
279 148 126 126
280 148 126 126
281 148 126 126
282 148 126 126
283 148 126 126
284 148 126 126
285 148 126 126
286 148 126 126
287 148 126 126
288 148 126 126
289 148 126 126
290 148 126 126
291 148 126 126
292 148 126 126
293 148 98 98
294 148 98 98
295 148 98 98
296 148 98 98
297 148 98 98
298 148 98 98
299 148 98 98
300 148 98 98
301 148 98 98
302 148 98 98
303 148 98 98
304 148 98 98
154 149 80 80
155 149 80 80
156 149 80 80
157 149 80 80
158 149 80 80
164 149 149 149
169 149 149 149
170 149 149 149
173 149 149 149
174 149 149 149
175 149 149 149
176 149 149 149
177 149 149 149
178 149 149 149
179 149 149 149
180 149 149 149
181 149 149 149
182 149 149 149
183 149 149 149
184 149 149 149
185 149 149 149
186 149 149 149
187 149 149 149
188 149 149 149
189 149 149 149
190 149 149 149
191 149 149 149
192 149 149 149
193 149 149 149
194 149 149 149
195 149 149 149
196 149 136 136
197 149 136 136
198 149 136 136
199 149 136 136
200 149 136 136
201 149 136 136
202 149 136 136
203 149 136 136
204 149 136 136
205 149 136 136
206 149 136 136
207 149 136 136
208 149 136 136
209 149 136 136
210 149 136 136
211 149 136 136
212 149 136 136
213 149 136 136
214 149 127 127
215 149 127 127
216 149 136 136
217 149 127 127
218 149 127 127
219 149 127 127
220 149 127 127
221 149 127 127
222 149 136 136
223 149 136 136
224 149 136 136
225 149 136 136
226 149 136 136
227 149 136 136
228 149 127 127
229 149 127 127
230 149 127 127
231 149 127 127
232 149 127 127
233 149 127 127
241 149 127 127
242 149 127 127
243 149 127 127
244 149 127 127
245 149 127 127
249 149 127 127
250 149 127 127
251 149 127 127
252 149 127 127
253 149 127 127
254 149 127 127
255 149 127 127
256 149 127 127
257 149 127 127
258 149 127 127
259 149 127 127
260 149 127 127
261 149 127 127
262 149 124 124
263 149 124 124
264 149 124 124
265 149 124 124
266 149 124 124
267 149 124 124
268 149 124 124
269 149 124 124
270 149 124 124
271 149 124 124
272 149 124 124
273 149 124 124
274 149 124 124
275 149 124 124
276 149 124 124
277 149 124 124
278 149 124 124
279 149 124 124
280 149 126 126
281 149 126 126
282 149 126 126
283 149 126 126
284 149 126 126
285 149 126 126
286 149 126 126
287 149 126 126
288 149 126 126
289 149 126 126
290 149 126 126
291 149 126 126
292 149 126 126
293 149 126 126
294 149 98 98
295 149 98 98
296 149 98 98
297 149 98 98
298 149 98 98
300 149 98 98
301 149 98 98
302 149 98 98
303 149 98 98
304 149 98 98
305 149 98 98
155 150 80 80
156 150 80 80
157 150 80 80
158 150 80 80
163 150 149 149
164 150 149 149
167 150 149 149
169 150 149 149
170 150 149 149
172 150 149 149
173 150 149 149
174 150 149 149
175 150 149 149
176 150 149 149
177 150 149 149
178 150 149 149
179 150 149 149
180 150 149 149
181 150 149 149
182 150 149 149
183 150 149 149
184 150 149 149
185 150 149 149
186 150 149 149
187 150 149 149
188 150 149 149
189 150 149 149
190 150 136 136
191 150 136 136
192 150 136 136
193 150 136 136
194 150 136 136
195 150 149 149
196 150 149 149
197 150 136 136
198 150 136 136
199 150 136 136
200 150 136 136
201 150 136 136
202 150 136 136
203 150 136 136
204 150 136 136
205 150 136 136
