1599 481 321
274 3 229 229
293 3 124 124
233 4 152 152
274 4 229 229
275 4 229 229
276 4 229 229
277 4 229 229
293 4 124 124
294 4 124 124
233 5 152 152
233 6 152 152
311 8 170 170
312 8 170 170
311 9 170 170
337 15 37 37
336 16 37 37
337 16 37 37
336 17 37 37
144 18 249 249
145 18 249 249
146 18 249 249
147 18 249 249
148 18 249 249
263 18 80 80
1 19 175 175
3 19 175 175
26 19 216 216
147 19 249 249
148 19 249 249
149 19 249 249
150 19 249 249
231 19 119 119
263 19 80 80
0 20 175 175
1 20 175 175
2 20 175 175
3 20 175 175
24 20 216 216
25 20 216 216
26 20 216 216
27 20 216 216
28 20 216 216
146 20 249 249
147 20 249 249
148 20 249 249
149 20 249 249
150 20 249 249
151 20 249 249
231 20 119 119
232 20 119 119
233 20 119 119
274 20 51 51
275 20 51 51
0 21 175 175
1 21 175 175
2 21 175 175
3 21 175 175
24 21 216 216
26 21 216 216
146 21 249 249
147 21 249 249
148 21 249 249
149 21 249 249
150 21 249 249
151 21 249 249
231 21 119 119
1 22 175 175
2 22 175 175
3 22 175 175
146 22 249 249
147 22 249 249
148 22 249 249
150 22 249 249
151 22 249 249
152 22 249 249
0 23 175 175
1 23 175 175
2 23 175 175
147 23 249 249
0 24 175 175
1 24 175 175
147 24 249 249
151 24 249 249
193 24 87 87
194 24 87 87
0 25 175 175
1 25 175 175
147 25 249 249
148 25 249 249
149 25 249 249
150 25 249 249
151 25 249 249
152 25 249 249
192 25 87 87
193 25 87 87
296 25 4 4
0 26 175 175
1 26 175 175
145 26 249 249
146 26 249 249
147 26 249 249
148 26 249 249
149 26 249 249
150 26 249 249
193 26 87 87
194 26 87 87
296 26 4 4
146 27 249 249
147 27 249 249
148 27 249 249
194 27 87 87
148 28 249 249
218 28 45 45
340 28 11 11
341 28 11 11
342 28 11 11
148 29 249 249
218 29 45 45
219 29 45 45
317 29 196 196
147 30 249 249
148 30 249 249
149 30 249 249
218 30 45 45
317 30 196 196
146 31 249 249
147 31 249 249
217 31 45 45
218 31 45 45
146 32 249 249
209 34 211 211
210 34 211 211
208 35 211 211
209 35 211 211
210 35 211 211
209 36 211 211
210 36 211 211
208 37 211 211
209 37 211 211
208 38 211 211
299 38 129 129
298 39 129 129
299 39 129 129
238 41 69 69
239 41 69 69
238 42 69 69
239 42 69 69
2 43 100 100
239 43 69 69
240 43 69 69
241 43 69 69
2 44 100 100
212 44 53 53
2 45 100 100
211 45 53 53
212 45 53 53
1 46 100 100
2 46 100 100
211 46 53 53
212 46 53 53
1 47 100 100
211 47 53 53
212 47 53 53
1 48 100 100
9 48 236 236
10 48 236 236
209 48 53 53
211 48 53 53
1 49 100 100
9 49 236 236
11 49 236 236
13 49 236 236
14 49 236 236
15 49 236 236
16 49 236 236
208 49 53 53
209 49 53 53
211 49 53 53
1 50 100 100
9 50 236 236
10 50 236 236
11 50 236 236
12 50 236 236
13 50 236 236
14 50 236 236
209 50 53 53
210 50 53 53
211 50 53 53
1 51 100 100
2 51 100 100
9 51 236 236
13 51 236 236
14 51 236 236
15 51 236 236
211 51 53 53
2 52 100 100
9 52 236 236
13 52 236 236
15 52 236 236
2 53 100 100
299 53 162 162
300 53 162 162
2 54 100 100
298 54 162 162
299 54 162 162
298 55 162 162
299 55 162 162
300 55 162 162
300 56 162 162
301 56 162 162
302 56 162 162
280 63 110 110
279 64 110 110
280 64 110 110
294 71 73 73
295 71 73 73
295 72 73 73
296 72 73 73
324 74 146 146
325 74 146 146
326 74 146 146
207 75 225 225
208 75 225 225
318 75 90 90
208 76 225 225
318 76 90 90
208 77 225 225
209 77 225 225
334 77 29 29
209 78 225 225
278 78 56 56
279 78 56 56
280 78 56 56
334 78 29 29
299 88 226 226
298 89 226 226
299 89 226 226
334 90 221 221
246 91 104 104
333 91 221 221
334 91 221 221
245 92 104 104
246 92 104 104
47 96 210 210
65 96 177 177
269 96 245 245
270 96 245 245
271 96 245 245
7 97 15 15
8 97 15 15
9 97 15 15
47 97 210 210
65 97 177 177
179 97 31 31
47 98 210 210
65 98 177 177
66 98 177 177
67 98 177 177
179 98 31 31
180 98 31 31
46 99 210 210
47 99 210 210
65 99 177 177
66 99 177 177
67 99 177 177
180 99 31 31
47 100 210 210
48 100 210 210
65 100 177 177
92 103 217 217
90 104 217 217
91 104 217 217
92 104 217 217
0 105 232 232
89 105 217 217
90 105 217 217
91 105 217 217
92 105 217 217
0 106 232 232
88 106 217 217
89 106 217 217
92 106 217 217
284 106 184 184
0 107 232 232
1 107 232 232
88 107 217 217
89 107 217 217
104 107 191 191
105 107 191 191
