282 481 321
480 0 19 19
480 1 19 19
479 2 19 19
480 2 19 19
480 3 19 19
480 4 19 19
480 5 19 19
480 6 19 19
480 7 19 19
480 8 19 19
480 9 19 19
161 83 24 24
152 84 24 24
153 84 24 24
154 84 24 24
157 84 24 24
158 84 24 24
159 84 24 24
160 84 24 24
161 84 24 24
153 85 24 24
158 85 24 24
150 86 24 24
151 86 24 24
152 86 24 24
153 86 24 24
154 86 24 24
157 86 24 24
158 86 24 24
159 86 24 24
151 87 24 24
152 87 24 24
153 87 24 24
158 87 24 24
159 87 24 24
160 87 24 24
161 87 24 24
162 87 24 24
151 88 24 24
154 88 24 24
158 88 24 24
159 88 24 24
160 88 24 24
161 88 24 24
162 88 24 24
167 88 24 24
151 89 24 24
153 89 24 24
154 89 24 24
155 89 24 24
158 89 24 24
159 89 24 24
160 89 24 24
161 89 24 24
162 89 24 24
167 89 24 24
149 90 24 24
150 90 24 24
151 90 24 24
153 90 24 24
154 90 24 24
155 90 24 24
158 90 24 24
159 90 24 24
160 90 24 24
161 90 24 24
162 90 24 24
163 90 24 24
164 90 24 24
165 90 24 24
166 90 24 24
167 90 24 24
149 91 24 24
150 91 24 24
151 91 24 24
152 91 24 24
153 91 24 24
154 91 24 24
155 91 24 24
156 91 24 24
157 91 24 24
158 91 24 24
160 91 24 24
164 91 24 24
165 91 24 24
166 91 24 24
150 92 24 24
152 92 24 24
153 92 24 24
154 92 24 24
155 92 24 24
156 92 24 24
157 92 24 24
158 92 24 24
149 93 24 24
150 93 24 24
152 93 24 24
153 93 24 24
154 93 24 24
155 93 24 24
156 93 24 24
157 93 24 24
158 93 24 24
160 93 24 24
165 93 24 24
149 94 24 24
150 94 24 24
151 94 24 24
152 94 24 24
153 94 24 24
154 94 24 24
155 94 24 24
156 94 24 24
157 94 24 24
158 94 24 24
159 94 24 24
160 94 24 24
161 94 24 24
162 94 24 24
163 94 24 24
164 94 24 24
165 94 24 24
166 94 24 24
167 94 24 24
168 94 24 24
169 94 24 24
170 94 24 24
171 94 24 24
172 94 24 24
173 94 24 24
153 95 24 24
154 95 24 24
155 95 24 24
158 95 24 24
159 95 24 24
161 95 24 24
162 95 24 24
163 95 24 24
168 95 24 24
169 95 24 24
171 95 24 24
172 95 24 24
173 95 24 24
150 96 24 24
151 96 24 24
154 96 24 24
157 96 24 24
158 96 24 24
160 96 24 24
161 96 24 24
162 96 24 24
168 96 24 24
169 96 24 24
170 96 24 24
171 96 24 24
149 97 24 24
150 97 24 24
153 97 24 24
154 97 24 24
157 97 24 24
158 97 24 24
160 97 24 24
161 97 24 24
168 97 24 24
169 97 24 24
170 97 24 24
150 98 24 24
153 98 24 24
154 98 24 24
155 98 24 24
156 98 24 24
157 98 24 24
158 98 24 24
159 98 24 24
160 98 24 24
168 98 24 24
150 99 24 24
151 99 24 24
152 99 24 24
153 99 24 24
154 99 24 24
157 99 24 24
158 99 24 24
160 99 24 24
161 99 24 24
168 99 24 24
149 100 24 24
150 100 24 24
153 100 24 24
154 100 24 24
157 100 24 24
160 100 24 24
161 100 24 24
149 101 24 24
150 101 24 24
211 162 7 7
234 162 18 18
211 163 7 7
234 163 18 18
168 166 12 12
168 167 12 12
167 168 12 12
168 168 12 12
298 190 14 14
298 191 14 14
342 214 9 9
343 214 9 9
344 214 9 9
192 219 10 10
193 219 10 10
194 219 10 10
241 227 8 8
241 228 8 8
366 233 4 4
366 234 4 4
122 235 23 23
121 236 23 23
122 236 23 23
123 236 23 23
304 240 3 3
305 240 3 3
47 242 11 11
45 243 11 11
46 243 11 11
47 243 11 11
45 244 11 11
46 244 11 11
45 245 11 11
46 245 11 11
44 246 11 11
45 246 11 11
46 246 11 11
44 247 11 11
45 247 11 11
44 248 11 11
389 256 17 17
390 256 17 17
390 257 17 17
259 262 15 15
259 263 15 15
307 265 20 20
308 265 20 20
308 266 20 20
308 267 20 20
462 268 13 13
463 268 13 13
462 269 13 13
463 269 13 13
239 272 21 21
239 273 21 21
60 275 16 16
61 275 16 16
62 275 16 16
60 276 16 16
315 289 0 0
316 289 0 0
378 291 22 22
379 291 22 22
379 292 22 22
24 293 1 1
23 294 1 1
24 294 1 1
23 295 1 1
24 295 1 1
25 295 1 1
454 295 2 2
455 295 2 2
456 295 2 2
24 296 1 1
25 296 1 1
139 298 6 6
140 298 6 6
139 299 6 6
479 311 5 5
480 311 5 5
480 312 5 5
480 313 5 5
479 314 5 5
480 314 5 5
480 315 5 5
480 316 5 5
480 317 5 5
