14546 481 321
297 6 7 7
298 6 7 7
299 6 7 7
300 6 7 7
301 6 7 7
302 6 7 7
303 6 7 7
304 6 7 7
306 6 7 7
308 6 7 7
310 6 7 7
312 6 7 7
314 6 7 7
316 6 7 7
318 6 7 7
292 7 7 7
293 7 7 7
294 7 7 7
295 7 7 7
296 7 7 7
297 7 7 7
298 7 7 7
299 7 7 7
300 7 7 7
301 7 7 7
302 7 7 7
303 7 7 7
304 7 7 7
305 7 7 7
306 7 7 7
307 7 7 7
308 7 7 7
309 7 7 7
310 7 7 7
311 7 7 7
312 7 7 7
313 7 7 7
314 7 7 7
315 7 7 7
316 7 7 7
317 7 7 7
318 7 7 7
319 7 7 7
320 7 7 7
322 7 7 7
324 7 7 7
326 7 7 7
328 7 7 7
330 7 7 7
332 7 7 7
284 8 7 7
285 8 7 7
286 8 7 7
287 8 7 7
288 8 7 7
289 8 7 7
290 8 7 7
291 8 7 7
292 8 7 7
293 8 7 7
294 8 7 7
295 8 7 7
296 8 7 7
297 8 7 7
303 8 7 7
304 8 7 7
305 8 7 7
306 8 7 7
307 8 7 7
308 8 7 7
309 8 7 7
310 8 7 7
311 8 7 7
312 8 7 7
313 8 7 7
314 8 7 7
315 8 7 7
316 8 7 7
317 8 7 7
318 8 7 7
319 8 7 7
320 8 7 7
321 8 7 7
322 8 7 7
323 8 7 7
324 8 7 7
325 8 7 7
326 8 7 7
327 8 7 7
328 8 7 7
329 8 7 7
330 8 7 7
331 8 7 7
332 8 7 7
333 8 7 7
334 8 7 7
335 8 7 7
282 9 7 7
283 9 7 7
284 9 7 7
285 9 7 7
286 9 7 7
287 9 7 7
288 9 7 7
289 9 7 7
290 9 7 7
291 9 7 7
292 9 7 7
293 9 7 7
294 9 7 7
295 9 7 7
296 9 7 7
297 9 7 7
304 9 7 7
305 9 7 7
306 9 7 7
307 9 7 7
308 9 7 7
309 9 7 7
310 9 7 7
311 9 7 7
312 9 7 7
313 9 7 7
314 9 7 7
315 9 7 7
316 9 7 7
317 9 7 7
318 9 7 7
319 9 7 7
320 9 7 7
321 9 7 7
322 9 7 7
323 9 7 7
324 9 7 7
325 9 7 7
326 9 7 7
327 9 7 7
328 9 7 7
329 9 7 7
330 9 7 7
331 9 7 7
332 9 7 7
333 9 7 7
334 9 7 7
335 9 7 7
336 9 7 7
206 10 7 7
207 10 7 7
208 10 7 7
209 10 7 7
214 10 7 7
215 10 7 7
231 10 7 7
232 10 7 7
261 10 7 7
262 10 7 7
263 10 7 7
280 10 7 7
281 10 7 7
282 10 7 7
283 10 7 7
284 10 7 7
285 10 7 7
286 10 7 7
287 10 7 7
288 10 7 7
289 10 7 7
290 10 7 7
291 10 7 7
292 10 7 7
293 10 7 7
320 10 7 7
321 10 7 7
322 10 7 7
323 10 7 7
324 10 7 7
325 10 7 7
326 10 7 7
327 10 7 7
328 10 7 7
329 10 7 7
330 10 7 7
331 10 7 7
332 10 7 7
333 10 7 7
334 10 7 7
335 10 7 7
336 10 7 7
337 10 7 7
338 10 7 7
339 10 7 7
340 10 7 7
341 10 7 7
342 10 7 7
343 10 7 7
378 10 7 7
379 10 7 7
205 11 7 7
206 11 7 7
207 11 7 7
208 11 7 7
209 11 7 7
210 11 7 7
213 11 7 7
214 11 7 7
215 11 7 7
218 11 7 7
219 11 7 7
220 11 7 7
224 11 7 7
225 11 7 7
226 11 7 7
227 11 7 7
228 11 7 7
229 11 7 7
230 11 7 7
231 11 7 7
232 11 7 7
233 11 7 7
256 11 7 7
257 11 7 7
258 11 7 7
259 11 7 7
260 11 7 7
261 11 7 7
262 11 7 7
263 11 7 7
264 11 7 7
265 11 7 7
266 11 7 7
267 11 7 7
278 11 7 7
279 11 7 7
280 11 7 7
281 11 7 7
282 11 7 7
283 11 7 7
284 11 7 7
285 11 7 7
286 11 7 7
287 11 7 7
288 11 7 7
289 11 7 7
290 11 7 7
291 11 7 7
292 11 7 7
293 11 7 7
320 11 7 7
321 11 7 7
322 11 7 7
323 11 7 7
324 11 7 7
325 11 7 7
326 11 7 7
327 11 7 7
328 11 7 7
329 11 7 7
330 11 7 7
331 11 7 7
332 11 7 7
333 11 7 7
334 11 7 7
335 11 7 7
336 11 7 7
337 11 7 7
338 11 7 7
339 11 7 7
340 11 7 7
341 11 7 7
342 11 7 7
343 11 7 7
344 11 7 7
345 11 7 7
346 11 7 7
347 11 7 7
348 11 7 7
362 11 7 7
363 11 7 7
369 11 7 7
