17258 321 481
159 1 9 9
159 2 9 9
159 3 9 9
163 3 9 9
164 3 9 9
165 3 9 9
166 3 9 9
159 4 9 9
160 4 9 9
161 4 9 9
162 4 9 9
163 4 9 9
164 4 9 9
165 4 9 9
166 4 9 9
157 5 9 9
158 5 9 9
159 5 9 9
160 5 9 9
161 5 9 9
162 5 9 9
163 5 9 9
164 5 9 9
165 5 9 9
166 5 9 9
157 6 9 9
158 6 9 9
159 6 9 9
161 6 9 9
162 6 9 9
165 6 9 9
166 6 9 9
168 6 9 9
169 6 9 9
170 6 9 9
171 6 9 9
172 6 9 9
173 6 9 9
174 6 9 9
175 6 9 9
156 7 9 9
157 7 9 9
158 7 9 9
159 7 9 9
161 7 9 9
162 7 9 9
165 7 9 9
166 7 9 9
167 7 9 9
168 7 9 9
169 7 9 9
170 7 9 9
154 8 14 14
155 8 14 14
156 8 14 14
157 8 14 14
158 8 14 14
159 8 14 14
160 8 9 9
161 8 9 9
162 8 9 9
163 8 9 9
164 8 14 14
165 8 9 9
166 8 9 9
167 8 9 9
168 8 9 9
169 8 9 9
170 8 9 9
171 8 9 9
172 8 9 9
173 8 9 9
174 8 9 9
175 8 9 9
176 8 9 9
177 8 9 9
180 8 9 9
181 8 9 9
182 8 9 9
154 9 14 14
155 9 9 9
156 9 9 9
157 9 9 9
158 9 9 9
159 9 14 14
161 9 9 9
162 9 9 9
163 9 9 9
164 9 14 14
165 9 14 14
166 9 14 14
167 9 14 14
168 9 9 9
169 9 9 9
170 9 9 9
171 9 9 9
172 9 9 9
173 9 9 9
174 9 9 9
175 9 9 9
176 9 9 9
177 9 9 9
180 9 9 9
181 9 9 9
182 9 9 9
187 9 9 9
188 9 9 9
111 10 14 14
125 10 14 14
126 10 14 14
127 10 14 14
132 10 14 14
133 10 14 14
151 10 14 14
152 10 14 14
153 10 14 14
154 10 14 14
155 10 14 14
156 10 9 9
157 10 9 9
158 10 9 9
159 10 9 9
160 10 9 9
161 10 9 9
162 10 9 9
163 10 9 9
164 10 14 14
165 10 14 14
166 10 14 14
167 10 14 14
168 10 14 14
169 10 14 14
170 10 14 14
171 10 9 9
172 10 9 9
173 10 9 9
174 10 9 9
175 10 9 9
176 10 9 9
177 10 9 9
180 10 9 9
181 10 9 9
182 10 9 9
186 10 9 9
187 10 9 9
188 10 9 9
189 10 9 9
110 11 14 14
111 11 14 14
125 11 14 14
126 11 14 14
127 11 14 14
128 11 14 14
132 11 14 14
133 11 14 14
150 11 14 14
151 11 14 14
152 11 14 14
153 11 14 14
154 11 14 14
155 11 14 14
156 11 14 14
157 11 9 9
158 11 14 14
159 11 14 14
160 11 14 14
161 11 14 14
162 11 14 14
163 11 9 9
164 11 9 9
165 11 14 14
166 11 14 14
167 11 14 14
168 11 14 14
169 11 14 14
170 11 14 14
171 11 14 14
172 11 9 9
173 11 9 9
174 11 9 9
175 11 9 9
176 11 9 9
177 11 9 9
178 11 9 9
179 11 9 9
180 11 9 9
181 11 9 9
182 11 9 9
183 11 9 9
184 11 9 9
185 11 9 9
186 11 9 9
187 11 9 9
188 11 9 9
189 11 9 9
190 11 9 9
110 12 14 14
128 12 14 14
129 12 14 14
130 12 14 14
131 12 14 14
132 12 14 14
133 12 14 14
136 12 14 14
137 12 14 14
138 12 14 14
139 12 14 14
140 12 14 14
141 12 14 14
142 12 14 14
143 12 14 14
144 12 14 14
145 12 14 14
146 12 14 14
147 12 14 14
148 12 14 14
149 12 14 14
150 12 14 14
151 12 14 14
152 12 14 14
153 12 14 14
154 12 14 14
155 12 14 14
156 12 14 14
157 12 14 14
158 12 14 14
159 12 14 14
160 12 14 14
161 12 14 14
162 12 14 14
163 12 9 9
164 12 9 9
165 12 9 9
166 12 14 14
167 12 14 14
168 12 14 14
169 12 14 14
170 12 14 14
171 12 14 14
172 12 9 9
173 12 9 9
174 12 9 9
175 12 9 9
176 12 9 9
177 12 9 9
178 12 9 9
179 12 9 9
180 12 9 9
181 12 9 9
182 12 9 9
183 12 9 9
184 12 9 9
185 12 9 9
186 12 9 9
187 12 9 9
188 12 9 9
189 12 9 9
190 12 9 9
191 12 9 9
192 12 9 9
193 12 9 9
194 12 9 9
195 12 9 9
196 12 9 9
197 12 9 9
198 12 9 9
199 12 9 9
109 13 14 14
110 13 14 14
128 13 14 14
129 13 14 14
130 13 14 14
131 13 14 14
132 13 14 14
133 13 14 14
134 13 14 14
135 13 14 14
136 13 14 14
137 13 14 14
138 13 14 14
139 13 14 14
140 13 14 14
141 13 14 14
142 13 14 14
143 13 14 14
144 13 14 14
145 13 14 14
146 13 14 14
147 13 14 14
148 13 14 14
149 13 14 14
150 13 14 14
151 13 14 14
153 13 14 14
154 13 14 14
155 13 14 14
156 13 14 14
157 13 14 14
158 13 14 14
159 13 14 14
160 13 14 14
161 13 14 14
162 13 14 14
163 13 14 14
164 13 14 14
165 13 14 14
166 13 14 14
167 13 14 14
168 13 14 14
169 13 14 14
170 13 14 14
171 13 14 14
172 13 14 14
173 13 9 9
174 13 9 9
175 13 9 9
176 13 9 9
177 13 9 9
178 13 9 9
179 13 9 9
180 13 9 9
181 13 9 9
184 13 9 9
185 13 9 9
186 13 9 9
187 13 9 9
188 13 9 9
189 13 9 9
190 13 9 9
191 13 9 9
192 13 9 9
193 13 9 9
194 13 9 9
195 13 9 9
196 13 9 9
197 13 9 9
198 13 9 9
199 13 9 9
109 14 14 14
110 14 14 14
111 14 14 14
112 14 14 14
113 14 14 14
114 14 14 14
115 14 14 14
116 14 14 14
117 14 14 14
124 14 14 14
125 14 14 14
126 14 14 14
127 14 14 14
128 14 14 14
129 14 14 14
130 14 14 14
131 14 14 14
132 14 14 14
133 14 14 14
134 14 14 14
135 14 14 14
138 14 14 14
139 14 14 14
140 14 14 14
141 14 14 14
142 14 14 14
143 14 14 14
146 14 14 14
147 14 14 14
150 14 14 14
151 14 14 14
152 14 14 14
153 14 14 14
154 14 14 14
155 14 14 14
156 14 14 14
157 14 14 14
158 14 14 14
159 14 14 14
160 14 14 14
161 14 14 14
162 14 14 14
163 14 14 14
164 14 14 14
165 14 14 14
166 14 14 14
167 14 14 14
168 14 14 14
169 14 14 14
170 14 14 14
171 14 14 14
172 14 14 14
173 14 14 14
174 14 14 14
175 14 14 14
176 14 9 9
177 14 9 9
179 14 9 9
180 14 9 9
181 14 9 9
185 14 9 9
186 14 9 9
187 14 9 9
188 14 9 9
189 14 9 9
190 14 9 9
191 14 9 9
192 14 9 9
193 14 9 9
194 14 9 9
195 14 9 9
196 14 9 9
197 14 9 9
198 14 9 9
199 14 9 9
200 14 9 9
201 14 9 9
202 14 9 9
104 15 14 14
105 15 14 14
106 15 14 14
108 15 14 14
109 15 14 14
110 15 14 14
111 15 14 14
112 15 14 14
113 15 14 14
114 15 14 14
115 15 14 14
116 15 14 14
117 15 14 14
118 15 14 14
119 15 14 14
120 15 14 14
121 15 14 14
122 15 14 14
123 15 14 14
124 15 14 14
125 15 14 14
126 15 14 14
127 15 14 14
128 15 14 14
129 15 14 14
130 15 14 14
131 15 14 14
132 15 14 14
133 15 14 14
134 15 14 14
135 15 14 14
139 15 14 14
140 15 14 14
141 15 14 14
142 15 14 14
143 15 14 14
146 15 14 14
147 15 14 14
