27300 481 321
0 0 293 293
1 0 293 293
2 0 293 293
3 0 293 293
4 0 293 293
5 0 293 293
6 0 293 293
7 0 293 293
8 0 293 293
9 0 293 293
10 0 293 293
11 0 293 293
12 0 293 293
13 0 293 293
14 0 293 293
15 0 293 293
16 0 293 293
17 0 293 293
18 0 293 293
19 0 293 293
20 0 293 293
21 0 293 293
22 0 293 293
23 0 293 293
24 0 293 293
26 0 293 293
312 0 54 54
313 0 54 54
314 0 54 54
315 0 54 54
316 0 54 54
317 0 54 54
318 0 54 54
320 0 54 54
321 0 54 54
322 0 54 54
323 0 54 54
324 0 54 54
325 0 54 54
326 0 54 54
446 0 295 295
447 0 295 295
448 0 295 295
449 0 295 295
450 0 295 295
451 0 295 295
452 0 295 295
453 0 295 295
454 0 295 295
455 0 295 295
456 0 295 295
457 0 295 295
458 0 295 295
459 0 295 295
460 0 295 295
461 0 295 295
462 0 295 295
463 0 295 295
464 0 295 295
465 0 295 295
466 0 295 295
467 0 295 295
468 0 295 295
469 0 295 295
470 0 295 295
471 0 295 295
472 0 295 295
473 0 295 295
474 0 295 295
475 0 295 295
476 0 295 295
477 0 295 295
478 0 295 295
479 0 295 295
480 0 295 295
0 1 293 293
1 1 293 293
2 1 293 293
3 1 293 293
4 1 293 293
5 1 293 293
6 1 293 293
7 1 293 293
8 1 293 293
9 1 293 293
10 1 293 293
11 1 293 293
12 1 293 293
13 1 293 293
14 1 293 293
15 1 293 293
16 1 293 293
17 1 293 293
18 1 293 293
19 1 293 293
20 1 293 293
21 1 293 293
22 1 293 293
23 1 293 293
25 1 293 293
26 1 293 293
226 1 63 63
227 1 63 63
311 1 54 54
312 1 54 54
313 1 54 54
316 1 54 54
317 1 54 54
318 1 54 54
320 1 54 54
321 1 54 54
322 1 54 54
323 1 54 54
324 1 54 54
325 1 54 54
326 1 54 54
327 1 54 54
328 1 54 54
424 1 150 150
425 1 150 150
426 1 150 150
427 1 150 150
428 1 150 150
429 1 150 150
430 1 150 150
431 1 150 150
446 1 295 295
447 1 295 295
448 1 295 295
449 1 295 295
450 1 295 295
451 1 295 295
452 1 295 295
453 1 295 295
454 1 295 295
455 1 295 295
456 1 295 295
457 1 295 295
458 1 295 295
459 1 295 295
460 1 295 295
461 1 295 295
462 1 295 295
463 1 295 295
464 1 295 295
465 1 295 295
466 1 295 295
467 1 295 295
468 1 295 295
469 1 295 295
470 1 295 295
471 1 295 295
472 1 295 295
473 1 295 295
474 1 295 295
475 1 295 295
476 1 295 295
477 1 295 295
478 1 295 295
479 1 295 295
480 1 295 295
0 2 293 293
1 2 293 293
2 2 293 293
3 2 293 293
4 2 293 293
5 2 293 293
6 2 293 293
7 2 293 293
8 2 293 293
9 2 293 293
10 2 293 293
11 2 293 293
12 2 293 293
13 2 293 293
14 2 293 293
15 2 293 293
16 2 293 293
17 2 293 293
