5864 481 321
96 12 8 8
96 13 8 8
104 13 8 8
105 13 8 8
106 13 8 8
96 14 8 8
100 14 8 8
104 14 8 8
96 15 8 8
97 15 8 8
98 15 8 8
99 15 8 8
100 15 8 8
101 15 8 8
102 15 8 8
103 15 8 8
104 15 8 8
107 15 8 8
119 15 8 8
120 15 8 8
121 15 8 8
337 15 16 16
342 15 16 16
96 16 8 8
97 16 8 8
99 16 8 8
100 16 8 8
101 16 8 8
102 16 8 8
103 16 8 8
104 16 8 8
105 16 8 8
106 16 8 8
107 16 8 8
108 16 8 8
110 16 8 8
111 16 8 8
112 16 8 8
113 16 8 8
114 16 8 8
115 16 8 8
120 16 8 8
121 16 8 8
334 16 16 16
335 16 16 16
336 16 16 16
337 16 16 16
338 16 16 16
339 16 16 16
340 16 16 16
341 16 16 16
342 16 16 16
343 16 16 16
344 16 16 16
345 16 16 16
346 16 16 16
347 16 16 16
348 16 16 16
349 16 16 16
350 16 16 16
351 16 16 16
96 17 8 8
97 17 8 8
98 17 8 8
99 17 8 8
101 17 8 8
102 17 8 8
103 17 8 8
104 17 8 8
106 17 8 8
107 17 8 8
108 17 8 8
109 17 8 8
110 17 8 8
111 17 8 8
112 17 8 8
113 17 8 8
114 17 8 8
115 17 8 8
116 17 8 8
117 17 8 8
118 17 8 8
119 17 8 8
120 17 8 8
121 17 8 8
332 17 16 16
333 17 16 16
334 17 16 16
335 17 16 16
336 17 16 16
337 17 16 16
338 17 16 16
339 17 16 16
340 17 16 16
341 17 16 16
342 17 16 16
343 17 16 16
344 17 16 16
345 17 16 16
346 17 16 16
347 17 16 16
348 17 16 16
349 17 16 16
350 17 16 16
351 17 16 16
97 18 8 8
98 18 8 8
102 18 8 8
103 18 8 8
104 18 8 8
105 18 8 8
106 18 8 8
107 18 8 8
108 18 8 8
109 18 8 8
110 18 8 8
111 18 8 8
112 18 8 8
113 18 8 8
114 18 8 8
115 18 8 8
116 18 8 8
117 18 8 8
118 18 8 8
119 18 8 8
120 18 8 8
121 18 8 8
124 18 8 8
125 18 8 8
327 18 16 16
328 18 16 16
329 18 16 16
330 18 16 16
331 18 16 16
332 18 16 16
333 18 16 16
334 18 16 16
335 18 16 16
336 18 16 16
337 18 16 16
