1562 481 321
100 0 19 19
101 0 19 19
102 0 19 19
103 0 19 19
104 0 19 19
105 0 19 19
117 0 19 19
118 0 19 19
137 0 19 19
138 0 19 19
139 0 19 19
140 0 19 19
148 0 19 19
149 0 19 19
162 0 19 19
163 0 19 19
164 0 19 19
166 0 19 19
169 0 19 19
170 0 19 19
171 0 19 19
172 0 19 19
173 0 19 19
84 1 19 19
85 1 19 19
86 1 19 19
87 1 19 19
100 1 19 19
101 1 19 19
102 1 19 19
103 1 19 19
104 1 19 19
105 1 19 19
114 1 19 19
117 1 19 19
118 1 19 19
137 1 19 19
139 1 19 19
140 1 19 19
141 1 19 19
142 1 19 19
148 1 19 19
149 1 19 19
150 1 19 19
161 1 19 19
162 1 19 19
163 1 19 19
164 1 19 19
166 1 19 19
169 1 19 19
170 1 19 19
171 1 19 19
172 1 19 19
173 1 19 19
83 2 19 19
84 2 19 19
85 2 19 19
86 2 19 19
87 2 19 19
96 2 19 19
97 2 19 19
98 2 19 19
99 2 19 19
100 2 19 19
101 2 19 19
102 2 19 19
103 2 19 19
104 2 19 19
105 2 19 19
114 2 19 19
116 2 19 19
117 2 19 19
118 2 19 19
137 2 19 19
142 2 19 19
144 2 19 19
147 2 19 19
148 2 19 19
149 2 19 19
150 2 19 19
158 2 19 19
160 2 19 19
161 2 19 19
162 2 19 19
163 2 19 19
164 2 19 19
165 2 19 19
166 2 19 19
168 2 19 19
169 2 19 19
171 2 19 19
172 2 19 19
173 2 19 19
82 3 19 19
83 3 19 19
84 3 19 19
85 3 19 19
86 3 19 19
87 3 19 19
96 3 19 19
97 3 19 19
98 3 19 19
100 3 19 19
101 3 19 19
102 3 19 19
103 3 19 19
105 3 19 19
106 3 19 19
107 3 19 19
108 3 19 19
109 3 19 19
110 3 19 19
111 3 19 19
112 3 19 19
113 3 19 19
114 3 19 19
117 3 19 19
136 3 19 19
137 3 19 19
143 3 19 19
144 3 19 19
147 3 19 19
148 3 19 19
149 3 19 19
152 3 19 19
153 3 19 19
158 3 19 19
159 3 19 19
160 3 19 19
161 3 19 19
162 3 19 19
163 3 19 19
164 3 19 19
165 3 19 19
166 3 19 19
167 3 19 19
168 3 19 19
172 3 19 19
173 3 19 19
80 4 19 19
81 4 19 19
82 4 19 19
83 4 19 19
84 4 19 19
85 4 19 19
96 4 19 19
97 4 19 19
98 4 19 19
102 4 19 19
103 4 19 19
104 4 19 19
105 4 19 19
106 4 19 19
107 4 19 19
108 4 19 19
109 4 19 19
112 4 19 19
113 4 19 19
114 4 19 19
117 4 19 19
120 4 19 19
127 4 19 19
136 4 19 19
137 4 19 19
138 4 19 19
139 4 19 19
140 4 19 19
144 4 19 19
145 4 19 19
148 4 19 19
149 4 19 19
152 4 19 19
157 4 19 19
158 4 19 19
159 4 19 19
160 4 19 19
161 4 19 19
162 4 19 19
163 4 19 19
164 4 19 19
165 4 19 19
166 4 19 19
167 4 19 19
79 5 19 19
80 5 19 19
81 5 19 19
82 5 19 19
83 5 19 19
84 5 19 19
93 5 19 19
94 5 19 19
96 5 19 19
97 5 19 19
98 5 19 19
106 5 19 19
107 5 19 19
108 5 19 19
109 5 19 19
110 5 19 19
112 5 19 19
114 5 19 19
115 5 19 19
116 5 19 19
117 5 19 19
118 5 19 19
120 5 19 19
123 5 19 19
124 5 19 19
127 5 19 19
130 5 19 19
136 5 19 19
137 5 19 19
138 5 19 19
141 5 19 19
142 5 19 19
143 5 19 19
144 5 19 19
145 5 19 19
148 5 19 19
149 5 19 19
152 5 19 19
153 5 19 19
157 5 19 19
158 5 19 19
160 5 19 19
161 5 19 19
162 5 19 19
165 5 19 19
166 5 19 19
81 6 19 19
82 6 19 19
83 6 19 19
84 6 19 19
85 6 19 19
91 6 19 19
92 6 19 19
93 6 19 19
96 6 19 19
97 6 19 19
98 6 19 19
99 6 19 19
100 6 19 19
101 6 19 19
102 6 19 19
103 6 19 19
106 6 19 19
107 6 19 19
108 6 19 19
110 6 19 19
111 6 19 19
112 6 19 19
113 6 19 19
114 6 19 19
115 6 19 19
116 6 19 19
118 6 19 19
120 6 19 19
123 6 19 19
124 6 19 19
127 6 19 19
130 6 19 19
131 6 19 19
136 6 19 19
137 6 19 19
138 6 19 19
139 6 19 19
140 6 19 19
141 6 19 19
142 6 19 19
143 6 19 19
144 6 19 19
145 6 19 19
146 6 19 19
147 6 19 19
148 6 19 19
149 6 19 19
152 6 19 19
153 6 19 19
156 6 19 19
157 6 19 19
158 6 19 19
160 6 19 19
161 6 19 19
165 6 19 19
82 7 19 19
83 7 19 19
84 7 19 19
85 7 19 19
86 7 19 19
87 7 19 19
90 7 19 19
91 7 19 19
92 7 19 19
98 7 19 19
99 7 19 19
100 7 19 19
101 7 19 19
102 7 19 19
103 7 19 19
104 7 19 19
105 7 19 19
106 7 19 19
107 7 19 19
108 7 19 19
110 7 19 19
111 7 19 19
113 7 19 19
114 7 19 19
115 7 19 19
116 7 19 19
117 7 19 19
120 7 19 19
123 7 19 19
124 7 19 19
127 7 19 19
130 7 19 19
131 7 19 19
132 7 19 19
133 7 19 19
134 7 19 19
135 7 19 19
137 7 19 19
145 7 19 19
146 7 19 19
147 7 19 19
148 7 19 19
149 7 19 19
153 7 19 19
156 7 19 19
158 7 19 19
159 7 19 19
160 7 19 19
161 7 19 19
79 8 19 19
80 8 19 19
83 8 19 19
84 8 19 19
85 8 19 19
86 8 19 19
90 8 19 19
91 8 19 19
92 8 19 19
93 8 19 19
99 8 19 19
100 8 19 19
101 8 19 19
102 8 19 19
103 8 19 19
104 8 19 19
105 8 19 19
106 8 19 19
107 8 19 19
108 8 19 19
112 8 19 19
113 8 19 19
117 8 19 19
118 8 19 19
120 8 19 19
124 8 19 19
125 8 19 19
126 8 19 19
127 8 19 19
130 8 19 19
131 8 19 19
132 8 19 19
133 8 19 19
134 8 19 19
135 8 19 19
137 8 19 19
138 8 19 19
139 8 19 19
142 8 19 19
143 8 19 19
146 8 19 19
148 8 19 19
149 8 19 19
150 8 19 19
152 8 19 19
153 8 19 19
157 8 19 19
158 8 19 19
79 9 19 19
80 9 19 19
81 9 19 19
82 9 19 19
83 9 19 19
84 9 19 19
85 9 19 19
86 9 19 19
90 9 19 19
91 9 19 19
92 9 19 19
93 9 19 19
97 9 19 19
98 9 19 19
101 9 19 19
104 9 19 19
105 9 19 19
106 9 19 19
107 9 19 19
108 9 19 19
109 9 19 19
110 9 19 19
111 9 19 19
112 9 19 19
113 9 19 19
114 9 19 19
116 9 19 19
117 9 19 19
118 9 19 19
119 9 19 19
120 9 19 19
124 9 19 19
125 9 19 19
126 9 19 19
127 9 19 19
132 9 19 19
133 9 19 19
134 9 19 19
135 9 19 19
137 9 19 19
138 9 19 19
139 9 19 19
143 9 19 19
144 9 19 19
