827 481 321
96 8 74 74
96 9 74 74
96 10 74 74
95 11 74 74
96 11 74 74
94 12 74 74
95 12 74 74
96 12 74 74
94 13 74 74
95 13 74 74
96 13 74 74
94 14 74 74
95 14 74 74
96 14 74 74
94 15 74 74
95 15 74 74
97 15 74 74
98 15 74 74
99 15 74 74
100 15 74 74
91 16 74 74
92 16 74 74
93 16 74 74
94 16 74 74
95 16 74 74
96 16 74 74
97 16 74 74
98 16 74 74
99 16 74 74
100 16 74 74
91 17 74 74
92 17 74 74
93 17 74 74
96 17 74 74
97 17 74 74
98 17 74 74
99 17 74 74
100 17 74 74
93 18 74 74
94 18 74 74
96 18 74 74
97 18 74 74
99 18 74 74
100 18 74 74
94 19 74 74
95 19 74 74
96 19 74 74
97 19 74 74
99 19 74 74
100 19 74 74
101 19 74 74
92 20 74 74
93 20 74 74
94 20 74 74
95 20 74 74
96 20 74 74
97 20 74 74
98 20 74 74
99 20 74 74
100 20 74 74
101 20 74 74
90 21 74 74
91 21 74 74
92 21 74 74
93 21 74 74
94 21 74 74
95 21 74 74
96 21 74 74
97 21 74 74
98 21 74 74
99 21 74 74
100 21 74 74
101 21 74 74
88 22 74 74
89 22 74 74
90 22 74 74
91 22 74 74
92 22 74 74
93 22 74 74
94 22 74 74
95 22 74 74
96 22 74 74
97 22 74 74
98 22 74 74
99 22 74 74
100 22 74 74
101 22 74 74
88 23 74 74
89 23 74 74
96 23 74 74
97 23 74 74
98 23 74 74
99 23 74 74
100 23 74 74
95 24 74 74
97 24 74 74
98 24 74 74
99 24 74 74
88 25 74 74
95 25 74 74
96 25 74 74
97 25 74 74
98 25 74 74
99 25 74 74
87 26 74 74
88 26 74 74
89 26 74 74
95 26 74 74
96 26 74 74
97 26 74 74
99 26 74 74
86 27 74 74
87 27 74 74
89 27 74 74
94 27 74 74
96 27 74 74
97 27 74 74
98 27 74 74
99 27 74 74
86 28 74 74
87 28 74 74
88 28 74 74
92 28 74 74
93 28 74 74
94 28 74 74
97 28 74 74
98 28 74 74
99 28 74 74
100 28 74 74
87 29 74 74
88 29 74 74
89 29 74 74
93 29 74 74
94 29 74 74
95 29 74 74
97 29 74 74
98 29 74 74
99 29 74 74
87 30 74 74
88 30 74 74
89 30 74 74
90 30 74 74
91 30 74 74
94 30 74 74
95 30 74 74
96 30 74 74
97 30 74 74
87 31 74 74
88 31 74 74
91 31 74 74
92 31 74 74
93 31 74 74
94 31 74 74
96 31 74 74
88 32 74 74
89 32 74 74
92 32 74 74
93 32 74 74
89 33 74 74
90 33 74 74
91 33 74 74
92 33 74 74
89 34 74 74
90 34 74 74
91 34 74 74
92 34 74 74
91 35 74 74
92 35 74 74
91 36 74 74
478 70 65 65
478 71 65 65
479 71 65 65
480 71 65 65
479 72 65 65
480 72 65 65
480 73 65 65
479 74 65 65
480 74 65 65
479 75 65 65
480 75 65 65
480 76 65 65
480 77 65 65
480 78 65 65
480 79 65 65
478 80 65 65
479 80 65 65
480 80 65 65
478 81 65 65
479 81 65 65
480 81 65 65
480 82 65 65
480 83 65 65
480 84 65 65
200 85 50 50
480 85 65 65
197 86 50 50
198 86 50 50
199 86 50 50
200 86 50 50
208 86 27 27
480 86 65 65
197 87 50 50
208 87 27 27
