1215 321 481
51 1 253 253
55 1 253 253
50 2 253 253
51 2 253 253
52 2 253 253
53 2 253 253
54 2 253 253
55 2 253 253
9 3 195 195
10 3 195 195
12 3 195 195
50 3 253 253
51 3 253 253
52 3 253 253
8 4 195 195
9 4 195 195
10 4 195 195
11 4 195 195
12 4 195 195
13 4 195 195
48 4 253 253
49 4 253 253
50 4 253 253
51 4 253 253
52 4 253 253
7 5 195 195
8 5 195 195
9 5 195 195
10 5 195 195
11 5 195 195
52 5 253 253
53 5 253 253
54 5 253 253
55 5 253 253
167 5 293 293
55 6 253 253
56 6 253 253
167 6 293 293
168 6 293 293
169 6 293 293
170 6 293 293
170 7 293 293
173 7 293 293
174 7 293 293
169 8 293 293
170 8 293 293
173 8 293 293
174 8 293 293
175 8 293 293
169 9 293 293
171 9 293 293
172 9 293 293
173 9 293 293
169 10 293 293
170 10 293 293
171 10 293 293
172 10 293 293
169 11 293 293
170 11 293 293
171 11 293 293
172 11 293 293
173 11 293 293
174 11 293 293
175 11 293 293
64 12 199 199
65 12 199 199
169 12 293 293
174 12 293 293
175 12 293 293
169 13 293 293
170 13 293 293
171 13 293 293
128 14 78 78
129 14 78 78
129 15 78 78
6 16 154 154
6 17 154 154
49 17 238 238
50 17 238 238
51 17 238 238
6 18 154 154
50 18 238 238
210 18 270 270
211 18 270 270
212 18 270 270
213 18 270 270
214 18 270 270
215 18 270 270
216 18 270 270
6 19 154 154
213 19 270 270
4 20 154 154
5 20 154 154
6 20 154 154
7 20 154 154
213 20 270 270
219 20 270 270
300 20 248 248
7 21 154 154
212 21 270 270
213 21 270 270
214 21 270 270
215 21 270 270
216 21 270 270
217 21 270 270
218 21 270 270
219 21 270 270
220 21 270 270
298 21 248 248
299 21 248 248
300 21 248 248
301 21 248 248
213 22 270 270
214 22 270 270
215 22 270 270
218 22 270 270
219 22 270 270
295 22 248 248
296 22 248 248
297 22 248 248
298 22 248 248
214 23 270 270
219 23 270 270
220 23 270 270
296 23 248 248
92 24 271 271
89 25 271 271
91 25 271 271
92 25 271 271
89 26 271 271
92 26 271 271
89 27 271 271
90 27 271 271
91 27 271 271
92 27 271 271
168 27 294 294
169 27 294 294
170 27 294 294
171 27 294 294
172 27 294 294
173 27 294 294
88 28 271 271
89 28 271 271
168 28 294 294
169 28 294 294
170 28 294 294
172 28 294 294
173 28 294 294
174 28 294 294
10 29 252 252
88 29 271 271
167 29 294 294
168 29 294 294
169 29 294 294
173 29 294 294
9 30 252 252
10 30 252 252
88 30 271 271
168 30 294 294
169 30 294 294
170 30 294 294
10 31 252 252
11 31 252 252
12 31 252 252
12 32 252 252
283 32 178 178
284 32 178 178
286 32 178 178
280 33 178 178
281 33 178 178
282 33 178 178
283 33 178 178
284 33 178 178
285 33 178 178
286 33 178 178
287 33 178 178
288 33 178 178
261 34 20 20
261 35 20 20
262 35 20 20
261 36 20 20
106 37 33 33
230 37 221 221
106 38 33 33
107 38 33 33
229 38 221 221
230 38 221 221
105 39 33 33
106 39 33 33
228 39 221 221
229 39 221 221
258 41 72 72
259 41 72 72
22 47 61 61
22 48 61 61
37 48 177 177
235 48 268 268
36 49 177 177
37 49 177 177
235 49 268 268
236 49 268 268
237 49 268 268
63 50 101 101
64 50 101 101
236 50 268 268
237 50 268 268
75 51 83 83
75 52 83 83
310 52 267 267
124 53 141 141
125 53 141 141
192 53 58 58
310 53 267 267
311 53 267 267
123 54 141 141
124 54 141 141
125 54 141 141
192 54 58 58
310 54 267 267
124 55 141 141
125 55 141 141
126 55 141 141
163 55 299 299
164 55 299 299
165 55 299 299
166 55 299 299
167 55 299 299
168 55 299 299
169 55 299 299
190 55 58 58
191 55 58 58
192 55 58 58
163 56 299 299
165 56 299 299
191 56 58 58
165 57 299 299
