11061 481 321
327 62 9 9
328 62 9 9
327 63 9 9
328 63 9 9
323 64 9 9
324 64 9 9
328 64 9 9
329 64 9 9
330 64 9 9
312 65 9 9
314 65 9 9
324 65 9 9
327 65 9 9
328 65 9 9
329 65 9 9
312 66 9 9
313 66 9 9
314 66 9 9
324 66 9 9
325 66 9 9
326 66 9 9
328 66 9 9
329 66 9 9
67 67 1 1
68 67 1 1
313 67 9 9
314 67 9 9
322 67 9 9
323 67 9 9
324 67 9 9
326 67 9 9
329 67 9 9
330 67 9 9
68 68 1 1
69 68 1 1
70 68 1 1
313 68 9 9
314 68 9 9
315 68 9 9
322 68 9 9
323 68 9 9
324 68 9 9
327 68 9 9
328 68 9 9
329 68 9 9
68 69 1 1
313 69 9 9
316 69 9 9
317 69 9 9
318 69 9 9
319 69 9 9
322 69 9 9
323 69 9 9
324 69 9 9
327 69 9 9
328 69 9 9
68 70 1 1
313 70 9 9
315 70 9 9
318 70 9 9
319 70 9 9
323 70 9 9
324 70 9 9
327 70 9 9
328 70 9 9
313 71 9 9
314 71 9 9
315 71 9 9
319 71 9 9
320 71 9 9
324 71 9 9
326 71 9 9
327 71 9 9
328 71 9 9
329 71 9 9
314 72 9 9
315 72 9 9
316 72 9 9
317 72 9 9
318 72 9 9
319 72 9 9
320 72 9 9
321 72 9 9
322 72 9 9
323 72 9 9
324 72 9 9
327 72 9 9
328 72 9 9
329 72 9 9
314 73 9 9
315 73 9 9
318 73 9 9
319 73 9 9
320 73 9 9
321 73 9 9
322 73 9 9
324 73 9 9
326 73 9 9
327 73 9 9
329 73 9 9
330 73 9 9
314 74 9 9
318 74 9 9
319 74 9 9
320 74 9 9
321 74 9 9
322 74 9 9
323 74 9 9
324 74 9 9
326 74 9 9
327 74 9 9
329 74 9 9
330 74 9 9
331 74 9 9
294 75 9 9
307 75 9 9
308 75 9 9
309 75 9 9
310 75 9 9
315 75 9 9
316 75 9 9
317 75 9 9
320 75 9 9
323 75 9 9
324 75 9 9
325 75 9 9
326 75 9 9
327 75 9 9
329 75 9 9
330 75 9 9
331 75 9 9
294 76 9 9
308 76 9 9
310 76 9 9
311 76 9 9
315 76 9 9
316 76 9 9
317 76 9 9
320 76 9 9
324 76 9 9
329 76 9 9
330 76 9 9
331 76 9 9
333 76 9 9
334 76 9 9
337 76 9 9
338 76 9 9
293 77 9 9
294 77 9 9
295 77 9 9
308 77 9 9
309 77 9 9
310 77 9 9
311 77 9 9
312 77 9 9
313 77 9 9
314 77 9 9
315 77 9 9
316 77 9 9
317 77 9 9
318 77 9 9
319 77 9 9
329 77 9 9
330 77 9 9
333 77 9 9
334 77 9 9
338 77 9 9
274 78 9 9
275 78 9 9
276 78 9 9
277 78 9 9
278 78 9 9
279 78 9 9
295 78 9 9
296 78 9 9
304 78 9 9
305 78 9 9
306 78 9 9
307 78 9 9
308 78 9 9
309 78 9 9
310 78 9 9
311 78 9 9
313 78 9 9
314 78 9 9
315 78 9 9
316 78 9 9
317 78 9 9
318 78 9 9
319 78 9 9
329 78 9 9
330 78 9 9
331 78 9 9
334 78 9 9
335 78 9 9
336 78 9 9
337 78 9 9
338 78 9 9
339 78 9 9
340 78 9 9
272 79 9 9
273 79 9 9
274 79 9 9
275 79 9 9
276 79 9 9
277 79 9 9
280 79 9 9
283 79 9 9
284 79 9 9
295 79 9 9
296 79 9 9
298 79 9 9
310 79 9 9
311 79 9 9
313 79 9 9
314 79 9 9
319 79 9 9
320 79 9 9
324 79 9 9
329 79 9 9
330 79 9 9
331 79 9 9
337 79 9 9
338 79 9 9
339 79 9 9
276 80 9 9
277 80 9 9
278 80 9 9
279 80 9 9
280 80 9 9
281 80 9 9
282 80 9 9
283 80 9 9
284 80 9 9
285 80 9 9
286 80 9 9
287 80 9 9
289 80 9 9
293 80 9 9
294 80 9 9
295 80 9 9
296 80 9 9
297 80 9 9
298 80 9 9
302 80 9 9
304 80 9 9
305 80 9 9
306 80 9 9
307 80 9 9
308 80 9 9
309 80 9 9
310 80 9 9
311 80 9 9
312 80 9 9
313 80 9 9
314 80 9 9
315 80 9 9
316 80 9 9
317 80 9 9
320 80 9 9
321 80 9 9
322 80 9 9
323 80 9 9
324 80 9 9
325 80 9 9
326 80 9 9
327 80 9 9
328 80 9 9
329 80 9 9
330 80 9 9
331 80 9 9
332 80 9 9
333 80 9 9
334 80 9 9
335 80 9 9
336 80 9 9
337 80 9 9
338 80 9 9
339 80 9 9
340 80 9 9
342 80 9 9
276 81 9 9
277 81 9 9
278 81 9 9
283 81 9 9
284 81 9 9
285 81 9 9
286 81 9 9
287 81 9 9
288 81 9 9
289 81 9 9
290 81 9 9
291 81 9 9
292 81 9 9
293 81 9 9
294 81 9 9
297 81 9 9
302 81 9 9
303 81 9 9
304 81 9 9
305 81 9 9
306 81 9 9
307 81 9 9
308 81 9 9
309 81 9 9
310 81 9 9
314 81 9 9
315 81 9 9
316 81 9 9
317 81 9 9
318 81 9 9
319 81 9 9
321 81 9 9
325 81 9 9
326 81 9 9
327 81 9 9
328 81 9 9
336 81 9 9
339 81 9 9
340 81 9 9
341 81 9 9
342 81 9 9
275 82 9 9
276 82 9 9
277 82 9 9
281 82 9 9
282 82 9 9
283 82 9 9
289 82 9 9
291 82 9 9
292 82 9 9
296 82 9 9
297 82 9 9
298 82 9 9
299 82 9 9
300 82 9 9
301 82 9 9
302 82 9 9
303 82 9 9
304 82 9 9
305 82 9 9
306 82 9 9
307 82 9 9
308 82 9 9
309 82 9 9
310 82 9 9
317 82 9 9
318 82 9 9
325 82 9 9
326 82 9 9
327 82 9 9
328 82 9 9
329 82 9 9
336 82 9 9
340 82 9 9
341 82 9 9
342 82 9 9
343 82 9 9
273 83 9 9
275 83 9 9
276 83 9 9
277 83 9 9
278 83 9 9
280 83 9 9
281 83 9 9
291 83 9 9
292 83 9 9
295 83 9 9
296 83 9 9
297 83 9 9
298 83 9 9
299 83 9 9
302 83 9 9
304 83 9 9
305 83 9 9
306 83 9 9
307 83 9 9
308 83 9 9
309 83 9 9
310 83 9 9
318 83 9 9
323 83 9 9
324 83 9 9
325 83 9 9
326 83 9 9
330 83 9 9
331 83 9 9
332 83 9 9
333 83 9 9
334 83 9 9
335 83 9 9
339 83 9 9
340 83 9 9
341 83 9 9
343 83 9 9
344 83 9 9
271 84 9 9
273 84 9 9
274 84 9 9
275 84 9 9
276 84 9 9
277 84 9 9
278 84 9 9
279 84 9 9
291 84 9 9
292 84 9 9
295 84 9 9
296 84 9 9
297 84 9 9
298 84 9 9
299 84 9 9
300 84 9 9
301 84 9 9
302 84 9 9
304 84 9 9
305 84 9 9
309 84 9 9
310 84 9 9
311 84 9 9
316 84 9 9
317 84 9 9
318 84 9 9
319 84 9 9
323 84 9 9
324 84 9 9
325 84 9 9
326 84 9 9
327 84 9 9
330 84 9 9
333 84 9 9
334 84 9 9
338 84 9 9
339 84 9 9
340 84 9 9
343 84 9 9
344 84 9 9
345 84 9 9
265 85 9 9
267 85 9 9
268 85 9 9
269 85 9 9
271 85 9 9
273 85 9 9
274 85 9 9
275 85 9 9
276 85 9 9
277 85 9 9
278 85 9 9
279 85 9 9
285 85 9 9
286 85 9 9
287 85 9 9
288 85 9 9
291 85 9 9
292 85 9 9
293 85 9 9
294 85 9 9
296 85 9 9
297 85 9 9
298 85 9 9
299 85 9 9
300 85 9 9
